nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -9.698600175E-02  1.348404755E-01  3.651109635E-01  4.284860639E-01 -2.101993597E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01  3.983557281E-02  2.294023861E-01  5.370866671E-02  2.645945773E-01 -8.543077256E-01 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  8.240662327E-04  4.859989370E-03  1.409119933E-04  5.080226803E-03  5.562867302E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  8.884862941E-03  1.524786141E-02 -6.036155146E-04  1.826237384E-02  6.771607091E-03 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -2.971518966E-04 -4.728809406E-04  7.287811165E-06  9.738902407E-04  1.030868471E-03 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -4.139816732E-01 -4.698055657E-01  9.549181969E-01  1.187266601E+00 -6.133857176E+00 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -3.489111503E-04 -1.957425164E-04  3.618843879E-05  6.680671979E-04  7.590825832E-04 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -8.674556825E-02  1.294119414E-01  2.122060680E-01  3.615563377E-01 -2.847525084E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  1.087492924E-04  1.110503774E-03  2.625180316E-05  2.973516296E-03  4.101559580E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  7.968417925E-02  2.103653074E-01 -1.634376766E-02  2.284391912E-01 -3.453554685E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -6.160691131E-02 -4.846452738E-02 -6.379046709E-02  3.501219755E-01 -3.798723563E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -5.664366890E-01 -1.252648051E+00  1.352522346E+00  1.979206690E+00 -1.233637305E+01 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -1.328274050E-01 -4.409022591E-01  7.006563096E-01  8.450102002E-01 -7.568983771E+00 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -1.315556959E-01 -2.273580300E+00  1.094877797E+00  2.585990000E+00 -4.670338711E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01 -2.625253348E-02  1.346060745E-01 -5.021542691E-01  5.233735712E-01 -1.146904935E+00 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  2.414329389E-01 -1.159688717E+00 -5.462057820E-01  1.425690090E+00 -7.286667847E-01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.644448475E-01 -9.804085307E-01  7.738089005E-01  1.367260864E+00 -4.950847418E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  6.833019765E-04  8.476287585E-03  3.561662240E-04  8.825279776E-03  1.036981402E-02 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -4.417847187E-01 -2.097251275E+00  1.690764432E+00  2.868677884E+00 -9.616485050E+00 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -5.047864924E-04 -7.323999259E-04  1.783464532E-05  1.233674292E-03  1.707231142E-03 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  5.277273096E-02  9.936341649E-02 -1.191772990E-02  1.135941315E-01 -9.754408840E-02 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01  5.604759632E-03 -1.375836722E-01 -9.000824780E-01  9.357353488E-01  1.066027832E+02 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -6.531074573E-01 -3.648533410E+00  7.633483771E-01  3.880504419E+00 -2.167151356E+00 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -6.056085662E-01 -3.498209658E+00  2.499588945E+00  4.430942156E+00 -1.079814174E+01 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01  1.125860843E-01  3.254324871E-01 -7.745023000E-02  3.684106694E-01 -1.087762438E+00 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -2.795480865E-01 -2.483522538E+00  2.547758660E+00  3.691747317E+00 -1.613637707E+01 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -4.005514648E-01 -1.882411589E+00 -5.996344671E-01  2.102811864E+00  9.226232033E-01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -1.813735190E-01 -6.641740040E-01  1.242728142E+00  1.450872343E+00 -1.604953333E+01 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  4.962120915E-01 -1.660450213E+00 -1.293304401E-01  1.777726666E+00 -9.708376958E-01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01  3.700577756E-03 -8.108501065E-01 -9.671204407E-01  1.318442235E+00 -3.316626693E+00 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01  9.520182090E-02 -1.167895578E+00  5.065061891E-01  1.285834541E+00 -3.548243917E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  1.817355807E-01 -1.748230012E-01 -9.161368665E-01  9.604296493E-01  1.045933719E+02 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  7.835756416E-02  5.061804717E-02  2.009468616E-02  4.830566627E-01 -8.722217589E+00 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01  2.954343951E-02 -2.415490209E+00  2.163171952E-01  2.537245587E+00 -1.493838606E+00 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01  1.268299434E-01  2.984923107E-01 -6.488088101E-01  7.449531176E-01 -4.572616179E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01  2.665398790E-02  1.082580691E-01 -8.899628787E-01  9.193046540E-01  1.047536606E+02 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  1.911730574E-01 -4.627687048E-01 -9.701628119E-01  1.115053759E+00  1.051184701E+02 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -1.705120240E-01  8.828188568E-02 -8.472885905E-01  8.768170981E-01  1.074347292E+02 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -6.654865171E-01 -2.808034549E+00 -2.628374538E-01  2.979274624E+00  2.175424492E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  2.595657552E-01  1.020071662E-01 -1.050170202E+00  1.096972911E+00  1.034504117E+02 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01  6.872356765E-02  3.900806828E-01 -1.102605706E+00  1.177785808E+00 -1.203970088E+00 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  5.277996127E-02 -5.581696832E-01 -8.749390085E-01  1.111138764E+00  1.075507958E+02 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  3.045573302E-01 -2.458487349E-01 -8.811860822E-01  1.021246633E+00  1.019104043E+02 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -3.818531139E-01 -1.470221036E+00 -9.988231438E-01  1.848431351E+00 -3.268971722E-01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -3.208228091E-01 -1.252331107E-01 -8.136415248E-01  9.064699422E-01  1.098008228E+02 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -1.314124861E-03  4.996731612E-04  2.001100130E-04  3.239551227E-03  5.631725218E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  3.633600781E-01 -3.394055736E-01 -8.289829675E-01  1.021953223E+00 -4.279235829E+00 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  3.283524095E-01 -1.355940783E+00  2.408259216E-01  1.486420372E+00 -2.584016942E+00 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -1.220366957E-03 -1.572982036E-03  3.222803148E-05  2.008027522E-03  1.058826133E-03 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -2.479240262E-01  9.306614908E-02 -7.696461627E-01  8.371854576E-01  1.079092464E+02 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  5.122909527E-01 -9.085857027E-01 -8.212728730E-01  1.349036796E+00  1.023417029E+02 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -2.146653661E-01 -8.248920564E-01 -8.968183488E-01  1.247455664E+00 -3.794717706E+00 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01 -1.200602650E-02 -7.343771957E-01 -7.660360396E-01  1.175415242E+00  1.097846350E+02 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -7.856777532E-01 -1.974792134E+00 -5.642190343E-01  2.282673691E+00  1.341239434E+00 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  4.750286427E-01 -6.891269072E-01 -4.617277624E-01  1.029723565E+00 -2.230160613E+00 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  9.909015078E-02 -5.557126798E-01 -8.293055383E-01  1.032792059E+00 -6.648460167E+00 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  1.511469946E-02  4.590839487E-02  1.280509880E-03  4.882347654E-02 -1.067599506E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  5.303169559E-01 -1.176416409E+00 -6.603143457E-01  1.538969461E+00  1.049083068E+02 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  1.350968748E-01  2.327681278E-01 -4.745119257E-02  2.742171447E-01 -5.002164844E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  4.570984806E-01 -1.023441075E-01 -6.221587403E-01  8.433739910E-01 -4.541140240E+00 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01  3.640564631E-03 -1.356994763E-02  1.730852226E-02  5.020123200E-01 -3.083592862E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  3.218681627E-01  1.219129404E-01 -9.938833854E-01  1.059584381E+00  1.000226646E+02 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  6.093289091E-01 -1.633365366E+00 -3.873604647E-01  1.880440387E+00  1.069588589E+02 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  1.825397860E-01 -2.910334345E-01 -4.852631467E-01  7.685296185E-01  9.771484858E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  3.865147262E-01 -2.863683046E-01 -8.703078142E-01  1.029201006E+00 -7.683878225E+00 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  2.440823489E-01  1.760052771E-01 -9.069314550E-01  9.678433361E-01  1.001202397E+02 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -1.060153750E+00 -5.650218788E+00  5.861853249E-01  5.850508836E+00  2.714824914E+00 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -7.180569408E-01 -1.329163078E+00 -4.975570623E-01  1.664965508E+00 -5.027864986E+00 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -6.049696837E-01 -2.807914290E+00  3.401089780E+00  4.552573697E+00 -2.434586946E+01 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  4.511962512E-02 -8.514933701E-01 -2.564298142E-01  1.235873829E+00  1.118742498E+02 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01  4.924087816E-02  3.397671823E-01 -8.899472474E-01  9.933441707E-01 -8.145442958E+00 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.546254781E-01 -8.367282040E-01 -5.784772584E-01  1.109438530E+00 -9.462935362E+00 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01  1.443893023E-02  1.035026242E-01 -1.805438723E-01  5.199651542E-01 -1.371933566E+01 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  3.889720452E-01 -6.899937993E-01 -5.277795117E-01  9.780249490E-01  9.816931176E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -2.624405198E-03 -9.772774476E-04 -2.954765307E-04  3.283260946E-03  3.758484104E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01  4.282238638E-02 -8.274085954E-01  3.623667012E-01  9.328316705E-01 -4.007514867E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01  7.194216573E-02  4.781276801E-01 -1.452039477E+00  1.536874324E+00 -3.597093701E+00 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  6.558926747E-01 -9.601483593E-01 -5.435746346E-01  1.315136965E+00  9.828237795E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -8.820758218E-02  1.123855771E-01 -9.454843642E-01  9.715334605E-01  1.047535065E+02 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01 -6.607958471E-04  1.151035555E-02  8.840957930E-04  1.286635142E-02  2.172152100E-02 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  5.277015924E-01 -4.744472081E-01 -2.332212361E-01  8.479361221E-01 -2.929625016E+00 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -5.492504469E-01 -9.736822548E-01  1.423606896E+00  1.975482728E+00 -2.193533227E+01 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  1.114973565E-01 -1.047524773E-01 -5.177168827E-01  6.390829514E-01  9.637290914E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  1.072620124E+00 -1.780106174E+00 -2.756618107E-01  2.155575333E+00  9.963480597E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  4.892476366E-01  3.136464682E-01 -6.953666708E-01  9.468039006E-01 -8.018114996E+00 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -4.707089267E-01 -1.048973210E-02 -6.175353494E-01  8.146419924E-01  1.089828351E+02 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  9.063571738E-01 -2.312577823E+00  3.554883296E-01  2.618922917E+00  1.086957283E+02 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  4.530282483E-01 -1.796064020E-01 -5.573321503E-01  7.601814105E-01 -4.365687827E+00 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  2.507657864E-02  4.955435495E-01 -1.484362342E+00  1.566716592E+00 -7.205189917E-01 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -2.901543449E-01  3.969128152E-02 -7.312684273E-01  8.094696440E-01  1.065094542E+02 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  1.513480465E+00 -2.636937721E+00  2.809120900E-01  3.098736873E+00  1.002176885E+02 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -5.344158247E-01 -4.814499214E-01 -4.010382010E-01  1.008641368E+00  1.122882993E+02 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -4.402904121E-02  1.185652149E-01 -8.871353365E-01  9.225475148E-01  1.019356662E+02 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
       129  2.538154721E-01  2.899878323E-01 -1.808884293E-01  2.935434146E-01 -3.647107621E-01 -7.251246837E-01  8.740910880E-01 -1.079588934E+01 -1.808884293E-01  2.899878323E-01  2.538154721E-01 
