nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        11  2.544733286E-01  2.872828245E-01 -1.815232784E-01 -4.398210219E-05 -2.945333000E-05  1.534921875E-06  5.324561488E-05 -8.444262679E-07 -1.815232784E-01  2.872828245E-01  2.544733286E-01 
        12  2.544800043E-01  2.873633802E-01 -1.814693660E-01  5.290586676E-06 -1.651552404E-05 -1.343321170E-05  9.036947223E-05  1.720505524E-04 -1.814693660E-01  2.873633802E-01  2.544800043E-01 
        13  2.545178235E-01  2.874630094E-01 -1.814692020E-01  1.002747985E-04  7.033407857E-05 -2.795808600E-05  2.197720320E-04  3.122716931E-04 -1.814692020E-01  2.874630094E-01  2.545178235E-01 
        14  2.545597255E-01  2.875734568E-01 -1.814690083E-01  4.118344074E-04 -1.769783247E-04 -2.890919197E-04  9.652916898E-04  8.606095503E-04 -1.814690083E-01  2.875734568E-01  2.545597255E-01 
        15  2.546109259E-01  2.877084315E-01 -1.814687997E-01  1.787963405E-03  1.081549039E-03 -5.523067439E-04  3.429239526E-03  4.317953902E-03 -1.814687997E-01  2.877084315E-01  2.546109259E-01 
        16  2.546735406E-01  2.878735065E-01 -1.814685166E-01  6.594082616E-03  9.760458956E-03 -7.754649215E-04  1.245628251E-02 -3.903931558E-03 -1.814685166E-01  2.878735065E-01  2.546735406E-01 
        17  2.548077404E-01  2.879965901E-01 -1.814668328E-01  1.217224593E-02  1.239968704E-02 -1.157430374E-02  3.310539597E-02 -2.697631873E-02 -1.814668328E-01  2.879965901E-01  2.548077404E-01 
        18  2.549477816E-01  2.881250679E-01 -1.814650744E-01 -1.194240481E-02  1.278780245E-02  1.157626568E-02  7.580682562E-02  1.850314851E-02 -1.814650744E-01  2.881250679E-01  2.549477816E-01 
        19  2.550802231E-01  2.882465422E-01 -1.814634055E-01 -1.067019059E-02  2.557236366E-02  1.573444451E-02  7.731300738E-02 -6.095663609E-02 -1.814634055E-01  2.882465422E-01  2.550802231E-01 
        20  2.544662654E-01  2.872716486E-01 -1.814234853E-01 -2.622596605E-05 -5.201548498E-05 -2.877447165E-06  6.471487956E-05  2.763666678E-05 -1.814234853E-01  2.872716486E-01  2.544662654E-01 
        21  2.545108199E-01  2.875386775E-01 -1.814013273E-01  3.546934026E-04  3.424007283E-04 -5.676008050E-05  6.061168760E-04  7.792079060E-04 -1.814013273E-01  2.875386775E-01  2.545108199E-01 
        22  2.544737756E-01  2.874504924E-01 -1.813946366E-01  1.497705657E-04  2.055453261E-04 -1.392590393E-05  3.228489707E-04  3.273173278E-04 -1.813946366E-01  2.874504924E-01  2.544737756E-01 
        23  2.544677556E-01  2.873635590E-01 -1.813855320E-01 -2.684525285E-05 -2.006569714E-05  2.344461555E-06  1.014159721E-04  2.761482566E-04 -1.813855320E-01  2.873635590E-01  2.544677556E-01 
        24  2.546586096E-01  2.880559266E-01 -1.813695878E-01  2.325917697E-02  5.798490951E-02  3.974098999E-03  6.313730994E-02 -1.212215194E-01 -1.813695878E-01  2.880559266E-01  2.546586096E-01 
        25  2.545318604E-01  2.876564562E-01 -1.813562661E-01  1.548559379E-03  1.196578815E-03 -3.608528593E-04  2.684322029E-03  2.673215176E-03 -1.813562661E-01  2.876564562E-01  2.545318604E-01 
        26  2.550120950E-01  2.884951830E-01 -1.813556105E-01 -7.102162253E-03  1.206878600E-02  1.345443958E-02  6.371071146E-02 -6.776731051E-01 -1.813556105E-01  2.884951830E-01  2.550120950E-01 
        27  2.548663616E-01  2.882746160E-01 -1.813527793E-01  1.775445536E-02  7.159545600E-02  2.306959705E-02  9.293471063E-02 -3.248098765E-01 -1.813527793E-01  2.882746160E-01  2.548663616E-01 
        28  2.552462518E-01  2.885102332E-01 -1.813519001E-01 -6.656473878E-03 -1.696494332E-02 -5.433772363E-02  6.017137031E-02 -2.462217639E-01 -1.813519001E-01  2.885102332E-01  2.552462518E-01 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  4.656910621E-04  1.015099822E-03 -1.202486753E-05  1.222719860E-03  1.714341486E-03 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -4.052012128E-05 -4.475425912E-05  2.500718119E-06  1.125565425E-04  1.208424205E-05 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  1.345875514E-02  2.769017749E-02 -4.018065625E-04  3.177104519E-02 -2.600105597E-02 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01 -7.522019693E-05  9.569780405E-06  7.538064856E-06  4.350057577E-04  5.647424471E-04 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01 -2.514470491E-02 -2.302227374E-02 -1.404227411E-01  1.459658835E-01 -3.348914295E-01 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -3.236683868E-02 -6.101099460E-02  5.047894302E-03  1.268927687E-01 -1.033087650E+00 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -6.331537807E-02 -1.086578734E-01  1.678920161E-01  2.168291546E-01 -1.783930799E+00 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -3.103844087E-02  4.009285516E-02  1.199196437E-01  1.472374433E-01 -1.177297210E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01 -1.128675682E-03  9.952752124E-02  4.163629661E-02  1.151673398E-01 -6.257875803E-01 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  1.919493063E-04  1.406671541E-03  4.759294656E-05  1.495687243E-03  2.650066647E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  5.502839002E-03  9.300616225E-03  1.499163069E-04  1.159175121E-02  4.926844533E-04 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -1.147519108E-04 -1.851228520E-04  2.623189803E-06  3.927634540E-04  3.116491065E-04 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -1.665369945E-01 -2.351875261E-01  3.512228250E-01  4.612964566E-01 -2.283280791E+00 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -1.396226701E-04 -7.125626980E-05  1.502470966E-05  2.796342075E-04  2.767579854E-04 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -6.709323882E-02 -1.986851170E-02  1.086724525E-01  1.682302470E-01 -1.584823574E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  3.101421937E-05  2.511722654E-04  1.745504400E-06  1.038029590E-03  1.675963393E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  1.703135636E-02  9.367943355E-02  6.620031458E-03  9.856352624E-02 -2.601102274E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -6.430262159E-02 -8.294861602E-02 -7.249428859E-02  1.640813231E-01 -1.050023162E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -1.940169911E-01 -4.095442576E-01  4.703642141E-01  6.607249398E-01 -3.236979645E+00 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -5.384357467E-02 -1.546108738E-01  1.697001347E-01  2.488151398E-01 -2.122912072E+00 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -6.371371330E-02 -7.575572164E-01  5.143177418E-01  9.380528635E-01 -1.495433532E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01 -6.480459684E-02 -3.979257982E-02 -1.823958815E-01  2.043994404E-01 -2.937573391E-01 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  4.434617613E-02 -4.101492271E-01  4.907863937E-02  4.338434229E-01  4.604215198E-01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.036495921E-01 -4.746122761E-01  3.920116063E-01  6.495953752E-01 -2.054066730E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  9.114253916E-04  4.422897549E-03  1.046251395E-04  4.674634368E-03  3.868295711E-03 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -1.444918894E-01 -6.884028687E-01  6.695012024E-01  1.016602550E+00 -2.767139838E+00 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -2.244800122E-04 -3.060154623E-04  9.439260180E-06  5.034105184E-04  7.162347074E-04 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  2.317093754E-02  4.963859792E-02 -2.966740400E-03  5.554793759E-02 -8.476439001E-02 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01  8.019660412E-03 -9.675110978E-02 -2.016231330E-01  2.303515873E-01  2.595569518E+01 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -1.185452521E-01 -1.088704961E+00  4.709832765E-01  1.216420951E+00 -2.501782563E-01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -1.042737201E-01 -1.020301797E+00  9.026076270E-01  1.380106848E+00 -2.473272913E+00 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01 -2.665886202E-02  9.399586569E-02  2.559668747E-02  1.089325030E-01 -7.780741476E-01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -6.217046595E-02 -7.557382284E-01  8.707441058E-01  1.187169079E+00 -3.778890790E+00 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -1.212007082E-01 -6.733824811E-01  5.327009187E-02  6.973254362E-01  7.604687455E-01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -5.557097809E-02 -2.130293230E-01  4.047050845E-01  4.671110104E-01 -3.797329197E+00 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  1.377507272E-01 -5.419534215E-01  2.647828883E-01  6.264567515E-01  2.719386803E-01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01 -4.924116989E-02 -3.775863716E-01 -1.389022878E-01  4.151051793E-01  1.797981384E-01 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01 -3.250102226E-02 -5.584751390E-01  3.817108109E-01  6.789062877E-01 -1.293240633E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  3.717976879E-02 -8.042139175E-02 -1.839895775E-01  2.079477575E-01  2.550052776E+01 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01 -3.582481244E-02 -4.216899998E-02 -2.189207715E-02  1.589609579E-01 -2.094768376E+00 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01 -2.872467166E-03 -7.618690668E-01  3.480270769E-01  8.787579988E-01 -2.444607975E-01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01 -5.594435949E-02 -8.660388318E-03 -1.838470730E-01  2.035736697E-01 -9.501783422E-01 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01 -2.248592445E-02 -3.485841100E-02 -1.681217457E-01  1.801257974E-01  2.553254787E+01 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  6.619111490E-02 -1.887048315E-01 -1.902005895E-01  2.841733815E-01  2.563254170E+01 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -4.849659021E-02 -3.967193932E-02 -1.918718022E-01  2.031885467E-01  2.615549172E+01 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -1.362232857E-01 -9.258697012E-01  1.643584902E-01  9.635535947E-01  9.490300282E-01 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  3.998122355E-02 -3.678587078E-02 -2.143208933E-01  2.218816547E-01  2.524064859E+01 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01 -3.704283984E-02  4.025637163E-02 -2.627915709E-01  2.696021734E-01 -1.883553286E-01 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  5.496792532E-02 -2.542338570E-01 -1.845330703E-01  3.330265100E-01  2.614647578E+01 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  6.577689829E-02 -1.102287400E-01 -1.875600475E-01  2.416707688E-01  2.491588544E+01 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -1.431295119E-01 -6.190779756E-01 -9.577441752E-02  6.496502686E-01  7.544147857E-01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -4.377515703E-02 -1.306302472E-01 -1.650322131E-01  2.250113496E-01  2.670728519E+01 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -4.678589237E-04  5.308353299E-04  9.006275094E-05  1.444655421E-03  2.553414467E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  2.326416156E-02 -2.353018180E-01 -1.130360372E-01  2.712162327E-01 -2.790639570E-02 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  4.092144328E-02 -5.780044168E-01  3.670363202E-01  7.069119112E-01 -4.232938518E-01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -5.620178834E-04 -6.927283858E-04  2.471115605E-05  9.060030237E-04  4.785583997E-04 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -7.463962630E-02 -4.440025958E-02 -1.364885272E-01  1.714625348E-01  2.628510070E+01 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  1.565605197E-01 -3.218722531E-01 -1.205136355E-01  3.851283211E-01  2.508787605E+01 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -1.127554868E-01 -4.135047962E-01 -1.688960458E-01  4.655194564E-01  7.681173702E-02 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01  7.435904424E-02 -3.427447652E-01 -1.473345884E-01  4.008005698E-01  2.662582869E+01 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -2.178574684E-01 -7.525651096E-01  3.908223096E-02  7.990311204E-01  9.606675414E-01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  7.984545072E-02 -3.240110932E-01  8.416855629E-02  3.594567832E-01  3.141802740E-01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01 -1.858134257E-02 -2.766916914E-01 -1.823861929E-01  3.372976411E-01 -6.430560922E-01 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  7.393495209E-03  2.470385515E-02  6.926351557E-04  2.661806380E-02 -2.137059664E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  1.896789866E-01 -4.108946951E-01 -9.122535826E-02  4.752409005E-01  2.552502844E+01 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  1.566575209E-02  8.936995698E-02 -4.548297124E-03  9.199205605E-02 -3.385246585E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  8.298377941E-02 -1.413158828E-01 -7.528333371E-02  1.946378238E-01 -7.848579143E-02 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01 -1.156008576E-01 -1.740962128E-01  1.333230139E-01  2.912841059E-01 -1.647108374E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  6.089717207E-02 -2.722783947E-02 -2.377338546E-01  2.479071692E-01  2.443812104E+01 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  2.397767847E-01 -5.819464322E-01 -3.093586279E-02  6.483980001E-01  2.589291005E+01 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  5.022485871E-02 -1.195372227E-01 -1.352163595E-01  2.298129467E-01  2.382066235E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  4.973427819E-02 -2.216207178E-01 -1.729186058E-01  2.910156774E-01 -8.636475569E-01 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  2.792806432E-02 -1.186648540E-02 -1.980894159E-01  2.093606898E-01  2.445961089E+01 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -1.016905020E-01 -1.584132227E+00  4.743786404E-01  1.669409636E+00  4.957697697E-01 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -3.102188113E-01 -6.092005506E-01 -8.751389902E-02  7.021169714E-01 -1.796773640E-01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -1.158163893E-01 -8.088541644E-01  1.068871706E+00  1.369689863E+00 -5.284545395E+00 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  1.251966245E-01 -3.811834302E-01  3.618742582E-02  4.473549856E-01  2.706054985E+01 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01 -6.518330391E-02  2.213231890E-02 -2.175357754E-01  2.333850261E-01 -1.673381745E+00 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.175130003E-01 -4.003858900E-01 -1.157450043E-01  4.505305019E-01 -1.529840496E+00 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01 -2.837203883E-02 -1.275377178E-02 -1.346605168E-02  1.557156569E-01 -3.179805238E+00 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  1.126876421E-01 -2.794406225E-01 -1.202081212E-01  3.352260299E-01  2.403876955E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -1.302309120E-03 -3.368973105E-04 -1.335257635E-04  1.532593424E-03  1.719940453E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -8.435339851E-02 -5.770246357E-01  3.605820658E-01  6.990743221E-01 -1.799320601E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01 -2.259806708E-02  7.063598828E-02 -3.007147575E-01  3.149342081E-01 -5.630767561E-01 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  2.253054432E-01 -4.046670494E-01 -1.019368510E-01  4.830871400E-01  2.413564120E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -8.666828820E-02 -6.733020406E-02 -1.233313535E-01  1.718586843E-01  2.557080020E+01 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  8.036408668E-04  6.789975589E-03  3.537192070E-04  7.251388153E-03  4.749944523E-03 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  1.313914858E-01 -2.882830982E-01  1.816781693E-01  3.890581242E-01  1.245444439E-01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -1.352625925E-01 -2.922914328E-01  5.111726356E-01  6.157303407E-01 -4.827445222E+00 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  1.013753915E-02 -5.731342961E-02 -1.190215493E-01  1.799522050E-01  2.344340316E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  3.572227300E-01 -6.242411291E-01  3.329997791E-02  7.257245429E-01  2.440974989E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  7.861467576E-02 -6.031884423E-02 -1.253555696E-01  1.778632104E-01 -9.646941364E-01 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -9.601936739E-02 -7.230869088E-02 -4.444747401E-02  1.428229613E-01  2.650828571E+01 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  3.628274650E-01 -8.281154845E-01  1.887803006E-01  9.416630678E-01  2.623041885E+01 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  9.988937996E-02 -1.577949928E-01 -4.195289344E-02  2.007707967E-01 -2.229669766E-02 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  9.118529745E-03  9.904203182E-02 -2.885868356E-01  3.072328422E-01 -7.129954850E-02 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -1.106597023E-01 -8.339794317E-02 -7.218733431E-02  1.712163727E-01  2.595065611E+01 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  4.936410671E-01 -8.516568993E-01  1.841770664E-01  1.010959017E+00  2.446450964E+01 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -2.793398089E-02 -2.197575683E-01  2.639580156E-02  2.647734827E-01  2.708541927E+01 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -8.422704367E-02 -7.313885680E-02 -1.216343843E-01  1.819510769E-01  2.492181936E+01 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
