nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -5.388565976E-01 -2.670128689E+00  1.935893363E+00  3.519008619E+00 -1.237094492E+01 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -7.974285382E-04 -1.012398044E-03  3.926816618E-05  1.824621382E-03  2.891538948E-03 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  8.484458900E-02  1.442363803E-01 -2.090470072E-02  1.694745863E-01 -1.872137384E-01 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01 -2.001525791E-03 -8.938579453E-02 -1.172674048E+00  1.207206981E+00  1.378882679E+02 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -9.043597517E-01 -4.689218770E+00  7.264818470E-01  4.959112559E+00 -3.595811283E+00 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -8.716930479E-01 -4.512667890E+00  2.950692850E+00  5.584642643E+00 -1.425422709E+01 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01  2.034569496E-01  4.014496996E-01 -1.436598223E-01  4.878825304E-01 -1.334181944E+00 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -3.987798133E-01 -3.184147179E+00  3.064045090E+00  4.605087831E+00 -2.113878157E+01 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -5.130446582E-01 -2.325561973E+00 -9.598964359E-01  2.683628792E+00  2.433785144E-01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -2.448342954E-01 -8.280037314E-01  1.456194469E+00  1.738812268E+00 -2.122384677E+01 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  6.785234294E-01 -2.180598992E+00 -4.769790520E-01  2.393357278E+00 -2.351676921E+00 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01  2.102521759E-02 -9.253533505E-01 -1.242782490E+00  1.615787164E+00 -5.693136870E+00 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01  1.716471475E-01 -1.294742943E+00  4.406713308E-01  1.393698350E+00 -4.951666835E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  2.393215659E-01 -1.535075311E-01 -1.215220320E+00  1.259909097E+00  1.352614818E+02 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  1.006809668E-01  6.734833702E-02  1.187932888E-02  5.854300529E-01 -1.126638339E+01 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01  6.547537125E-02 -3.115231785E+00  2.256421938E-02  3.253452821E+00 -2.606304554E+00 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01  2.382058959E-01  4.490196672E-01 -7.994975855E-01  9.719654130E-01 -6.136207962E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01  6.694596260E-02  2.145294395E-01 -1.181171864E+00  1.228748824E+00  1.353471596E+02 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  2.169734301E-01 -4.834881239E-01 -1.293877923E+00  1.428482322E+00  1.360277557E+02 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -2.126947530E-01  1.706066230E-01 -1.105305870E+00  1.151086901E+00  1.388957801E+02 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -9.321697468E-01 -3.572036744E+00 -5.788292020E-01  3.846854552E+00  2.212164916E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  3.531451261E-01  2.070289576E-01 -1.371468567E+00  1.446671828E+00  1.337178548E+02 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01  1.620030361E-01  6.027264881E-01 -1.490743859E+00  1.630852336E+00 -1.785068854E+00 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  1.112047323E-02 -5.498371351E-01 -1.140875198E+00  1.349687580E+00  1.392544923E+02 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  4.037183785E-01 -2.542476992E-01 -1.160145585E+00  1.329310019E+00  1.317867907E+02 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -4.499822519E-01 -1.686032317E+00 -1.383559074E+00  2.268768737E+00 -1.771924964E+00 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -4.502510544E-01 -8.403142787E-02 -1.084252322E+00  1.204222573E+00  1.420115278E+02 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -1.745458627E-03  1.822860222E-03  3.313081486E-04  5.138457938E-03  8.286668653E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  4.704872416E-01 -4.420630652E-01 -1.075428346E+00  1.307609970E+00 -7.031719398E+00 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  4.813834551E-01 -1.659768516E+00  6.762859592E-02  1.837696932E+00 -4.231431296E+00 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -1.960804250E-03 -2.541463315E-03  7.658096701E-05  3.252359012E-03  1.843431222E-03 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -3.111234670E-01  1.718948580E-01 -1.038208578E+00  1.130250309E+00  1.394576767E+02 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  6.276625914E-01 -1.059299713E+00 -1.165538529E+00  1.722163004E+00  1.323824443E+02 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -2.296809924E-01 -8.802918304E-01 -1.094222622E+00  1.432048886E+00 -6.342766879E+00 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01 -9.915301855E-02 -7.601828014E-01 -1.019871746E+00  1.413550772E+00  1.421411083E+02 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -1.001161564E+00 -2.343313257E+00 -8.770242914E-01  2.813872873E+00  6.662728829E-01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  6.726401814E-01 -8.431862062E-01 -7.612686957E-01  1.396923564E+00 -4.526706736E+00 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  1.254962722E-01 -5.974604587E-01 -9.542756516E-01  1.166616697E+00 -9.713755872E+00 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  2.648122466E-02  7.383778287E-02  1.762270412E-03  7.921542893E-02 -3.794970830E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  5.982868140E-01 -1.334644070E+00 -9.406039861E-01  1.863570628E+00  1.360682518E+02 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  1.964826920E-01  3.108066945E-01 -6.959132573E-02  3.756433939E-01 -7.700329166E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  5.903431780E-01 -1.475644620E-01 -8.180007439E-01  1.089030568E+00 -7.683047553E+00 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01  1.597995722E-01  6.364844743E-02 -1.265992338E-01  6.070413617E-01 -3.611169174E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  4.290667622E-01  2.126503753E-01 -1.275369595E+00  1.372922790E+00  1.293314244E+02 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  6.534446120E-01 -1.804156588E+00 -5.338144426E-01  2.129214519E+00  1.389747854E+02 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  2.640110998E-01 -3.296039390E-01 -6.867349244E-01  9.921029640E-01  1.263543501E+02 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  4.547904771E-01 -3.297106718E-01 -1.020161971E+00  1.194313710E+00 -1.094461889E+01 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  3.342177309E-01  2.695917860E-01 -1.145448378E+00  1.237087609E+00  1.293909097E+02 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -1.525126520E+00 -7.237188148E+00  4.861606504E-01  7.516679287E+00  3.414332628E+00 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -8.130705992E-01 -1.489600385E+00 -6.170176563E-01  1.904160512E+00 -7.913627151E+00 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -8.102083236E-01 -3.500157388E+00  4.137658199E+00  5.607979773E+00 -3.209308992E+01 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01 -7.192802998E-02 -9.597462946E-01 -4.541115640E-01  1.526292914E+00  1.449283597E+02 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01  7.301807200E-02  4.266579625E-01 -1.094159310E+00  1.253236479E+00 -1.063296051E+01 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.526925628E-01 -8.931607800E-01 -6.800017971E-01  1.230578292E+00 -1.305791913E+01 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01  1.161771680E-02  1.735110108E-01 -3.628742165E-01  6.930638440E-01 -1.779422780E+01 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  5.181527153E-01 -8.298769413E-01 -7.377179964E-01  1.252145845E+00  1.268272475E+02 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -4.282492821E-03 -1.234954512E-03 -4.441310873E-04  5.130965682E-03  6.229951519E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01  1.772071987E-01 -8.177054408E-01  2.177486470E-01  8.780285098E-01 -5.035374496E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01  1.196142457E-01  6.449807269E-01 -1.900172911E+00  2.025969875E+00 -5.072868998E+00 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  8.307289310E-01 -1.141862071E+00 -7.724255367E-01  1.649503771E+00  1.269349655E+02 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -5.301695761E-02  2.259514185E-01 -1.282593013E+00  1.320699293E+00  1.351692365E+02 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  6.746818151E-04  2.125935754E-02  1.381131164E-03  2.276031594E-02  2.693267370E-02 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  7.089086546E-01 -5.128020689E-01 -4.995411655E-01  1.114066574E+00 -5.334159018E+00 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -6.894672241E-01 -1.152797816E+00  1.574606163E+00  2.373409832E+00 -2.912446467E+01 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  1.740749310E-01 -1.120763543E-01 -7.317713066E-01  8.514509451E-01  1.246604261E+02 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  1.329697019E+00 -2.171957598E+00 -5.119933375E-01  2.687680226E+00  1.290442737E+02 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  5.704444543E-01  2.639352311E-01 -8.145200450E-01  1.067768439E+00 -1.157601231E+01 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -6.341416226E-01  2.737483488E-02 -8.802913389E-01  1.137926261E+00  1.408462224E+02 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  1.010929231E+00 -2.664014044E+00  3.593992006E-01  3.038741050E+00  1.411603576E+02 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  5.918749752E-01 -1.719545595E-01 -7.730393356E-01  1.013679835E+00 -7.491000184E+00 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  3.773695193E-02  6.819946398E-01 -2.032004023E+00  2.145552337E+00 -1.130041016E+00 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -3.306878415E-01  1.287313342E-01 -1.012292921E+00  1.097988524E+00  1.375072453E+02 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  1.835134756E+00 -3.205460241E+00  2.362040585E-01  3.766631905E+00  1.304230105E+02 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -8.146283726E-01 -5.746734827E-01 -6.463031188E-01  1.411381345E+00  1.456052642E+02 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -1.198674069E-03  2.142757209E-01 -1.147060714E+00  1.197572766E+00  1.315526435E+02 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
       129  2.538154721E-01  2.899878323E-01 -1.808884293E-01  3.485766160E-01 -3.450684995E-01 -8.306375673E-01  9.796505723E-01 -1.448855649E+01 -1.808884293E-01  2.899878323E-01  2.538154721E-01 
