nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        11  2.544733286E-01  2.872828245E-01 -1.815232784E-01 -7.917437092E-05 -5.171654898E-05  3.181758936E-06  9.525229499E-05 -1.366332590E-06 -1.815232784E-01  2.872828245E-01  2.544733286E-01 
        12  2.544800043E-01  2.873633802E-01 -1.814693660E-01  1.958970133E-06 -3.523854001E-05 -2.745081003E-05  1.640897016E-04  3.045085626E-04 -1.814693660E-01  2.873633802E-01  2.544800043E-01 
        13  2.545178235E-01  2.874630094E-01 -1.814692020E-01  2.402772652E-04  1.360838907E-04 -7.837003887E-05  4.608146056E-04  6.464863906E-04 -1.814692020E-01  2.874630094E-01  2.545178235E-01 
        14  2.545597255E-01  2.875734568E-01 -1.814690083E-01  6.837984263E-04  5.228026015E-05 -3.552355028E-04  1.913490646E-03  6.272835710E-04 -1.814690083E-01  2.875734568E-01  2.545597255E-01 
        15  2.546109259E-01  2.877084315E-01 -1.814687997E-01  2.729419690E-03  1.637001348E-03 -8.538742985E-04  4.511604249E-03  5.812708193E-03 -1.814687997E-01  2.877084315E-01  2.546109259E-01 
        16  2.546735406E-01  2.878735065E-01 -1.814685166E-01  9.199720708E-03  1.101285947E-02 -4.599172240E-03  1.758925215E-02 -2.949047300E-03 -1.814685166E-01  2.878735065E-01  2.546735406E-01 
        17  2.548077404E-01  2.879965901E-01 -1.814668328E-01  1.940404814E-02  1.591324765E-02 -2.714858109E-02  5.761882662E-02 -1.765688044E-02 -1.814668328E-01  2.879965901E-01  2.548077404E-01 
        18  2.549477816E-01  2.881250679E-01 -1.814650744E-01  2.862841820E-02  2.346573350E-02 -4.974943879E-02  1.112743343E-01  5.023035113E-02 -1.814650744E-01  2.881250679E-01  2.549477816E-01 
        19  2.550802231E-01  2.882465422E-01 -1.814634055E-01  3.528511788E-02  6.805551716E-02 -3.925760062E-02  1.284644513E-01 -9.840675024E-02 -1.814634055E-01  2.882465422E-01  2.550802231E-01 
        20  2.544662654E-01  2.872716486E-01 -1.814234853E-01 -4.975374468E-05 -8.815628968E-05 -4.338238111E-06  1.097868234E-04  7.558425277E-05 -1.814234853E-01  2.872716486E-01  2.544662654E-01 
        21  2.545108199E-01  2.875386775E-01 -1.814013273E-01  6.154840537E-04  9.492020394E-04  3.654074404E-05  1.461225640E-03  1.307581336E-03 -1.814013273E-01  2.875386775E-01  2.545108199E-01 
        22  2.544737756E-01  2.874504924E-01 -1.813946366E-01  2.731443975E-04  3.998979305E-04 -1.931821544E-05  5.620266139E-04  5.963271850E-04 -1.813946366E-01  2.874504924E-01  2.544737756E-01 
        23  2.544677556E-01  2.873635590E-01 -1.813855320E-01 -3.405878022E-05 -1.209092446E-05  3.432569374E-06  1.347366295E-04  5.468926900E-04 -1.813855320E-01  2.873635590E-01  2.544677556E-01 
        24  2.546586096E-01  2.880559266E-01 -1.813695878E-01  3.597089530E-02  7.855260061E-02 -1.962618054E-03  8.749525379E-02 -1.320316087E-01 -1.813695878E-01  2.880559266E-01  2.546586096E-01 
        25  2.545318604E-01  2.876564562E-01 -1.813562661E-01  2.456980531E-03  2.342660244E-03 -4.036160285E-04  4.133426336E-03  4.228995714E-03 -1.813562661E-01  2.876564562E-01  2.545318604E-01 
        26  2.550120950E-01  2.884951830E-01 -1.813556105E-01 -2.134846434E-03  5.918527955E-02  4.903385884E-02  1.257875654E-01 -1.054906203E+00 -1.813556105E-01  2.884951830E-01  2.550120950E-01 
        27  2.548663616E-01  2.882746160E-01 -1.813527793E-01  4.901351405E-02  1.463070477E-01  1.630872109E-02  1.873433269E-01 -4.486940120E-01 -1.813527793E-01  2.882746160E-01  2.548663616E-01 
        28  2.552462518E-01  2.885102332E-01 -1.813519001E-01  3.722214901E-03  7.179522060E-03 -5.314342045E-02  7.754857439E-02 -3.933545641E-01 -1.813519001E-01  2.885102332E-01  2.552462518E-01 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  8.794210596E-04  1.735123994E-03 -1.735405046E-05  2.071573612E-03  2.399246392E-03 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -6.422738689E-05 -6.735373075E-05  4.236073077E-06  1.986692686E-04  6.483640391E-05 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  1.879573934E-02  3.446468075E-02 -1.675179106E-03  4.020981201E-02 -2.166128393E-02 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01 -9.557531974E-05  9.079563286E-05  1.242860171E-05  7.462246565E-04  1.010204349E-03 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01  9.831582833E-03  6.159326624E-02 -2.377513945E-01  2.473858663E-01 -5.828776005E-01 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -2.176447349E-02 -3.829973663E-02  5.351213179E-02  1.973431875E-01 -1.759460974E+00 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -9.359982191E-02 -1.331554350E-01  3.287237160E-01  3.823345591E-01 -2.990563982E+00 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -4.891428162E-02  1.011238452E-01  2.134117293E-01  2.672096277E-01 -1.715124902E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01  1.020937827E-02  1.703632261E-01  5.789423983E-02  1.919475708E-01 -7.905734285E-01 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  4.813859451E-04  2.693253943E-03  7.448303249E-05  2.843127823E-03  3.700321275E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  6.331500186E-03  1.137595676E-02 -2.797582164E-05  1.363027011E-02  4.036082380E-03 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -1.504418433E-04 -2.608589216E-04  2.042558820E-06  6.234741019E-04  5.402154168E-04 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -2.691174499E-01 -3.415692178E-01  5.953673716E-01  7.555759123E-01 -3.815583659E+00 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -1.930035888E-04 -6.930861929E-05  2.300088847E-05  4.406276448E-04  4.407342153E-04 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -9.235560845E-02  2.501667287E-02  1.658229528E-01  2.589346413E-01 -2.298782394E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  8.653668413E-05  6.493062183E-04  1.064349981E-05  1.890361955E-03  2.660663698E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  3.816054750E-02  1.412338782E-01  7.207236740E-05  1.498144681E-01 -2.888231584E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -4.146058943E-02 -1.753668165E-02 -1.358787580E-01  2.396165528E-01 -2.048749323E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -3.289534750E-01 -7.028567692E-01  8.243409073E-01  1.154442777E+00 -6.291146014E+00 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -5.041023363E-02 -1.916253310E-01  3.402842663E-01  4.020211391E-01 -4.056717166E+00 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -9.148844460E-02 -1.304717967E+00  7.868404195E-01  1.561358155E+00 -2.514311237E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01 -5.988175833E-02  3.031502801E-02 -3.591720195E-01  3.700312841E-01 -5.794089277E-01 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  1.058662854E-01 -6.628662910E-01 -1.110234969E-01  7.327266912E-01  5.132251671E-01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.464683476E-01 -7.137228849E-01  5.874900185E-01  9.827115595E-01 -3.258357694E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  4.413636541E-04  5.809149316E-03  2.480790172E-04  6.081151171E-03  7.279535397E-03 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -2.571879028E-01 -1.204819390E+00  1.104576153E+00  1.735162476E+00 -5.113928811E+00 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -3.164125693E-04 -4.873315251E-04  9.010991369E-06  8.039334138E-04  1.056298743E-03 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  3.354886520E-02  6.760627340E-02 -6.744032112E-03  7.630848131E-02 -8.140701569E-02 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01  1.054721609E-02 -1.623223634E-01 -4.943453156E-01  5.350830888E-01  5.447146043E+01 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -2.757508687E-01 -1.977604929E+00  6.734955194E-01  2.153982895E+00 -5.994302304E-01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -2.480227227E-01 -1.902803974E+00  1.567885877E+00  2.514798599E+00 -5.126614418E+00 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01 -6.361845587E-03  1.938273466E-01  1.210258935E-02  2.049842181E-01 -9.831868942E-01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -1.239086206E-01 -1.385823273E+00  1.546648085E+00  2.143822458E+00 -7.855380110E+00 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -2.131649520E-01 -1.094382284E+00 -1.101204693E-01  1.155260993E+00  1.184705155E+00 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -7.927462500E-02 -3.545569824E-01  7.420928464E-01  8.451604696E-01 -7.886824298E+00 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  2.455636369E-01 -9.055008519E-01  2.110425138E-01  9.765430034E-01  2.762327756E-01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01 -2.827059295E-02 -5.389080385E-01 -4.284750757E-01  7.189622696E-01 -5.375961555E-01 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01 -5.230033045E-03 -8.351954042E-01  4.933643500E-01  9.733504951E-01 -2.037089518E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  9.252966846E-02 -1.365140426E-01 -4.639804856E-01  4.986585014E-01  5.342990252E+01 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  2.573284278E-02  2.560649710E-02 -2.789072551E-02  2.704305155E-01 -4.426194543E+00 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01 -3.910345121E-03 -1.317698987E+00  3.845731681E-01  1.438512857E+00 -3.893560079E-01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01 -2.393672245E-02  8.075794320E-02 -3.855029941E-01  4.070068931E-01 -2.112807746E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01 -1.991001922E-02 -1.316134024E-02 -4.390404183E-01  4.535870363E-01  5.356500227E+01 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  1.294976494E-01 -3.470454756E-01 -4.872959077E-01  6.271098656E-01  5.365125119E+01 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -1.099590649E-01 -3.024254451E-02 -4.786471830E-01  4.954356698E-01  5.498041694E+01 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -2.898212481E-01 -1.580042784E+00  9.767059974E-02  1.644374324E+00  1.614559558E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  1.183115316E-01 -1.018467062E-02 -5.343633081E-01  5.504652266E-01  5.287246707E+01 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01 -5.224583721E-02  1.018169746E-01 -5.223182933E-01  5.364770431E-01 -4.282306416E-01 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  7.843338057E-02 -4.682500789E-01 -4.915061354E-01  7.165361908E-01  5.484355031E+01 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  1.582358274E-01 -1.801253035E-01 -4.603488983E-01  5.484308725E-01  5.206660108E+01 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -2.363398868E-01 -9.661532426E-01 -3.761375954E-01  1.079755248E+00  7.852912541E-01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -1.483150202E-01 -2.036633706E-01 -4.504877322E-01  5.335913709E-01  5.626107625E+01 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -8.356636391E-04  2.360027193E-04  1.214426904E-04  2.142774640E-03  3.660213278E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  1.507521895E-01 -2.796255449E-01 -3.823545667E-01  5.303600456E-01 -9.743461928E-01 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  1.297655673E-01 -8.967602891E-01  3.956016234E-01  1.023732134E+00 -8.434755639E-01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -7.514186645E-04 -9.974564122E-04  2.093538604E-05  1.258771865E-03  6.492179302E-04 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -1.669859986E-01 -3.037505668E-02 -3.866856251E-01  4.358133483E-01  5.529896559E+01 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  3.132353859E-01 -5.988680954E-01 -3.571162970E-01  7.780561403E-01  5.226175561E+01 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -1.552247831E-01 -5.887243483E-01 -4.370238261E-01  7.621612014E-01 -8.399287730E-01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01  6.118639882E-02 -6.214479692E-01 -4.504454969E-01  8.170995708E-01  5.603088100E+01 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -4.119932700E-01 -1.243436862E+00 -1.105167246E-01  1.349695965E+00  1.350790842E+00 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  2.112081187E-01 -4.704354299E-01 -7.382421597E-02  5.713775129E-01 -3.135469096E-02 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  3.191006328E-02 -3.669209050E-01 -4.328140571E-01  5.829855300E-01 -2.361864708E+00 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  8.849871424E-03  3.188882190E-02  1.043331561E-03  3.361202239E-02 -8.977219615E-03 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  3.559060311E-01 -7.848809738E-01 -3.056007826E-01  9.497839871E-01  5.331816162E+01 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  5.013394024E-02  1.542048877E-01 -1.818780441E-02  1.637332470E-01 -3.915948578E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  2.280868673E-01 -1.252593988E-01 -2.850921375E-01  4.257318953E-01 -1.118102553E+00 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01 -1.360475270E-01 -1.502634591E-01  1.513951797E-01  3.798667664E-01 -2.341099744E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  1.582528966E-01  1.065133691E-02 -5.373606147E-01  5.630107825E-01  5.108785848E+01 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  4.184951899E-01 -1.116380666E+00 -2.256315527E-01  1.258882556E+00  5.424340443E+01 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  9.452307821E-02 -1.908635750E-01 -2.562217629E-01  4.407504832E-01  4.985794231E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  1.862487729E-01 -2.445253596E-01 -4.545571385E-01  5.672466868E-01 -2.858907021E+00 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  9.983552415E-02  4.061277652E-02 -4.691465004E-01  4.915027965E-01  5.117870837E+01 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -3.611784623E-01 -3.031345842E+00  6.428293851E-01  3.147452680E+00  1.148646049E+00 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -4.880087378E-01 -9.230719033E-01 -2.355932770E-01  1.103072385E+00 -1.507716988E+00 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -2.650328095E-01 -1.551107060E+00  1.980267166E+00  2.580257597E+00 -1.160690585E+01 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  1.066148579E-01 -6.583282226E-01 -1.069031815E-01  8.071999327E-01  5.731157541E+01 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01 -2.540271661E-02  1.469576120E-01 -4.888002614E-01  5.225150581E-01 -3.877968874E+00 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.355138118E-01 -5.766484914E-01 -2.876312857E-01  7.028372346E-01 -4.056212301E+00 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01  1.548714284E-02  3.358000528E-02 -1.244140960E-02  2.863309720E-01 -6.877331398E+00 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  2.174382008E-01 -4.489331666E-01 -2.684923146E-01  5.850545744E-01  5.014842145E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -1.649126528E-03 -6.409018367E-04 -2.025877043E-04  2.136017232E-03  2.223947819E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -8.209408277E-02 -7.493048718E-01  4.451414883E-01  9.009157814E-01 -2.705077877E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01 -1.288615963E-02  1.867025544E-01 -6.733530544E-01  7.025245990E-01 -1.350995113E+00 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  3.988832271E-01 -6.503937688E-01 -2.575201061E-01  8.223101817E-01  5.019331191E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -1.282667928E-01 -4.947204229E-02 -4.095073597E-01  4.408821486E-01  5.367541834E+01 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01 -7.904939181E-04  7.178904244E-03  5.874391412E-04  8.187783822E-03  1.366266391E-02 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  2.795890857E-01 -3.879546519E-01  6.880936196E-02  5.491769012E-01 -4.217184475E-01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -2.665090437E-01 -5.569788265E-01  9.492731640E-01  1.168223810E+00 -1.046286292E+01 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  3.796160432E-02 -7.654751435E-02 -2.398688451E-01  3.436592954E-01  4.916128586E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  6.515184395E-01 -1.110647033E+00 -4.468095759E-02  1.309749911E+00  5.064692252E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  2.506034309E-01  9.596349085E-02 -3.645579992E-01  4.823601361E-01 -3.066916138E+00 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -2.437086600E-01 -6.639122909E-02 -2.480110572E-01  3.687968375E-01  5.589964665E+01 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  5.842655926E-01 -1.568845554E+00  1.660098597E-01  1.734046504E+00  5.535707326E+01 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  2.343396632E-01 -1.732008136E-01 -2.326443293E-01  3.884923359E-01 -1.004731800E+00 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  1.119049004E-02  1.814070972E-01 -5.472985332E-01  5.810359902E-01 -1.664202938E-01 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -2.194078678E-01 -8.937755736E-02 -2.988059162E-01  3.989200007E-01  5.458291649E+01 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  9.199469102E-01 -1.601654504E+00  1.965211270E-01  1.879245247E+00  5.070144371E+01 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -1.872740683E-01 -3.286992704E-01 -1.112954238E-01  5.029624282E-01  5.743610655E+01 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -1.035314186E-01 -4.167002468E-02 -3.979457550E-01  4.364431500E-01  5.220676983E+01 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
