nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        19  2.550802231E-01  2.882465422E-01 -1.814634055E-01  1.308836306E-02  3.880659134E-02 -1.622397577E-02  8.493273711E-02 -7.838172983E-02 -1.814634055E-01  2.882465422E-01  2.550802231E-01 
        20  2.544662654E-01  2.872716486E-01 -1.814234853E-01 -3.526832409E-05 -7.160647236E-05 -4.426515202E-06  8.970628685E-05  4.288917973E-05 -1.814234853E-01  2.872716486E-01  2.544662654E-01 
        21  2.545108199E-01  2.875386775E-01 -1.814013273E-01  4.931755373E-04  5.493429383E-04 -5.105913812E-05  9.139025610E-04  1.073292224E-03 -1.814013273E-01  2.875386775E-01  2.545108199E-01 
        22  2.544737756E-01  2.874504924E-01 -1.813946366E-01  1.957853652E-04  3.024758899E-04 -1.422630200E-05  4.292724242E-04  4.754925306E-04 -1.813946366E-01  2.874504924E-01  2.544737756E-01 
        23  2.544677556E-01  2.873635590E-01 -1.813855320E-01 -3.941937207E-05 -4.963543413E-06  4.796879572E-06  1.199520488E-04  4.369939355E-04 -1.813855320E-01  2.873635590E-01  2.544677556E-01 
        24  2.546586096E-01  2.880559266E-01 -1.813695878E-01  2.709400605E-02  6.902416175E-02  5.079431384E-03  7.493748295E-02 -1.372540585E-01 -1.813695878E-01  2.880559266E-01  2.546586096E-01 
        25  2.545318604E-01  2.876564562E-01 -1.813562661E-01  2.199350276E-03  1.831408876E-03 -4.623157884E-04  3.644914987E-03  3.209074711E-03 -1.813562661E-01  2.876564562E-01  2.545318604E-01 
        26  2.550120950E-01  2.884951830E-01 -1.813556105E-01 -1.164541812E-03  3.410389263E-02  1.111001144E-02  8.197258227E-02 -8.337965278E-01 -1.813556105E-01  2.884951830E-01  2.550120950E-01 
        27  2.548663616E-01  2.882746160E-01 -1.813527793E-01  2.839416522E-02  1.003646490E-01  2.412325634E-02  1.262586847E-01 -3.919078856E-01 -1.813527793E-01  2.882746160E-01  2.548663616E-01 
        28  2.552462518E-01  2.885102332E-01 -1.813519001E-01  6.122474934E-03  1.181832314E-02 -8.719584168E-02  9.068475751E-02 -3.015876254E-01 -1.813519001E-01  2.885102332E-01  2.552462518E-01 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  7.725219828E-04  1.487497820E-03 -2.748544547E-05  1.784645152E-03  2.087983937E-03 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -1.081872337E-04 -9.336029716E-05  8.685214235E-06  1.819430917E-04  8.382987754E-05 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  1.587868130E-02  3.249148059E-02 -5.038458998E-04  3.724065254E-02 -2.774656603E-02 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01 -1.066051065E-04  7.687162588E-05  1.438941757E-05  6.333098301E-04  9.355459785E-04 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01 -2.882834699E-04  3.383769384E-02 -2.113770442E-01  2.163203654E-01 -4.077537050E-01 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -1.962112618E-02 -3.493851774E-02 -1.179121322E-02  1.510248932E-01 -1.276459190E+00 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -6.934540998E-02 -1.107527054E-01  2.066398722E-01  2.545581718E-01 -2.213837728E+00 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -3.485698348E-02  6.423981465E-02  1.481448360E-01  1.855526406E-01 -1.412772869E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01 -4.175451786E-04  1.273782868E-01  5.141571692E-02  1.456407773E-01 -7.236252277E-01 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  4.816919420E-04  2.190309877E-03  4.736071492E-05  2.338088847E-03  3.163649831E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  6.602333138E-03  1.117318013E-02  6.378485332E-05  1.378201811E-02  8.894631282E-04 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -1.703725690E-04 -2.541996493E-04  5.475137772E-06  5.109426596E-04  5.586596610E-04 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -1.989539942E-01 -2.688131425E-01  4.281421698E-01  5.538110868E-01 -2.826837444E+00 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -1.946406687E-04 -1.070064920E-04  2.035327598E-05  3.542306696E-04  4.287525368E-04 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -7.800829075E-02 -6.876911369E-03  1.293579594E-01  2.004901632E-01 -1.886751795E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  8.281192132E-05  4.780130471E-04  4.529253591E-06  1.461426951E-03  2.287619620E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  2.049367783E-02  1.136239792E-01  7.837414151E-03  1.192637620E-01 -2.886166913E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -5.140910897E-02 -4.937136644E-02 -1.142394669E-01  1.880946268E-01 -1.343252781E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -2.358022806E-01 -4.992759110E-01  5.800489389E-01  8.123807252E-01 -4.188666782E+00 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -4.852199368E-02 -1.570105714E-01  2.077659031E-01  2.793538865E-01 -2.732806086E+00 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -7.394864402E-02 -9.307364400E-01  6.094535543E-01  1.139719671E+00 -1.848826435E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01 -5.807065304E-02 -5.304437895E-03 -2.496976722E-01  2.617844793E-01 -3.717026711E-01 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  6.118941738E-02 -4.866138633E-01  9.513670309E-03  5.172122643E-01  5.029882479E-01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.209785032E-01 -5.583492944E-01  4.633935471E-01  7.671813828E-01 -2.501526174E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  9.385301362E-04  5.769968467E-03  1.731672296E-04  6.031565127E-03  4.949425579E-03 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -1.794863372E-01 -8.501916419E-01  8.121347149E-01  1.246011682E+00 -3.525465599E+00 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -2.678675322E-04 -3.746763236E-04  1.053802204E-05  6.515234277E-04  9.963326204E-04 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  2.692074646E-02  5.828226059E-02 -3.757461220E-03  6.501289706E-02 -9.094775435E-02 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01  8.858834600E-03 -1.204080967E-01 -3.011917076E-01  3.337851601E-01  3.448129318E+01 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -1.651459020E-01 -1.371107497E+00  5.455947565E-01  1.516263804E+00 -3.520941035E-01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -1.468448718E-01 -1.298857800E+00  1.119600066E+00  1.741054570E+00 -3.269584845E+00 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01 -2.829384273E-02  1.260494231E-01  2.766384063E-02  1.406651378E-01 -8.889041166E-01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -7.997145363E-02 -9.539712718E-01  1.086814125E+00  1.490227370E+00 -5.001151941E+00 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -1.503781107E-01 -8.108528440E-01  1.043947899E-02  8.416587568E-01  9.035526955E-01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -6.089858437E-02 -2.534477524E-01  5.081093399E-01  5.824947393E-01 -5.032734924E+00 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  1.688638804E-01 -6.515006387E-01  2.638446916E-01  7.327298114E-01  2.949093205E-01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01 -4.379670337E-02 -4.273327323E-01 -2.234532955E-01  5.002528612E-01  4.671307660E-03 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01 -2.952637462E-02 -6.558454081E-01  4.321886120E-01  7.880264277E-01 -1.561600361E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  5.471417011E-02 -9.683420753E-02 -2.726677909E-01  2.990167158E-01  3.384418836E+01 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01 -1.743197853E-02 -1.672002249E-02 -3.667776790E-02  1.926367252E-01 -2.796178987E+00 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01 -4.596500187E-03 -9.334649397E-01  3.733022488E-01  1.054470984E+00 -2.995245152E-01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01 -5.187551541E-02  1.518989514E-02 -2.475842335E-01  2.628765813E-01 -1.277427912E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01 -2.341893799E-02 -2.981977450E-02 -2.552882320E-01  2.672344113E-01  3.390830075E+01 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  8.737063020E-02 -2.422239818E-01 -2.863587659E-01  3.959760653E-01  3.400638689E+01 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -7.059107954E-02 -4.007825079E-02 -2.918608048E-01  3.048567881E-01  3.478244537E+01 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -1.831711551E-01 -1.141687310E+00  1.523638959E-01  1.185593607E+00  1.168848795E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  6.449537462E-02 -2.991410461E-02 -3.166212037E-01  3.257534483E-01  3.349328558E+01 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01 -4.347826656E-02  5.536988068E-02 -3.338394739E-01  3.422974725E-01 -2.541093190E-01 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  6.285328230E-02 -3.279432258E-01 -2.893744656E-01  4.616343866E-01  3.472621486E+01 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  9.779858042E-02 -1.343592501E-01 -2.811816278E-01  3.453733711E-01  3.301357567E+01 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -1.747099689E-01 -7.395103204E-01 -1.783985165E-01  7.905595405E-01  8.018201776E-01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -7.936542642E-02 -1.638822254E-01 -2.656288692E-01  3.349192155E-01  3.557400168E+01 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -5.547759553E-04  6.185220461E-04  1.056970505E-04  1.828870758E-03  3.092527295E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  5.955055519E-02 -2.456955127E-01 -1.889894411E-01  3.326821078E-01 -2.557015221E-01 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  6.168219028E-02 -6.822171452E-01  3.952466166E-01  8.157134147E-01 -5.464064613E-01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -6.398310782E-04 -8.796087837E-04  3.226882198E-05  1.102257407E-03  6.242638241E-04 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -1.084206430E-01 -4.420067639E-02 -2.211478319E-01  2.606616204E-01  3.498054129E+01 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  2.128507212E-01 -4.201943515E-01 -1.982722287E-01  5.210133492E-01  3.320595592E+01 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -1.280271089E-01 -4.758356020E-01 -2.527062081E-01  5.614582901E-01 -1.614444103E-01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01  7.011656477E-02 -4.451664323E-01 -2.563172997E-01  5.469088166E-01  3.542843859E+01 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -2.796852038E-01 -9.194978885E-01 -8.735822666E-05  9.817514046E-01  1.111060576E+00 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  1.133651383E-01 -3.685541157E-01  4.941635309E-02  4.143926049E-01  2.658509168E-01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01 -2.959157670E-03 -3.017369049E-01 -2.589198495E-01  4.060041836E-01 -1.133986140E+00 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  7.992743047E-03  2.931642152E-02  9.275054309E-04  3.118816509E-02 -1.936867142E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  2.460945530E-01 -5.370580899E-01 -1.616720535E-01  6.325913539E-01  3.382781810E+01 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  2.122150894E-02  1.117915926E-01 -6.730978674E-03  1.151179558E-01 -3.727810034E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  1.230926376E-01 -1.342116227E-01 -1.332961831E-01  2.490366785E-01 -3.180886561E-01 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01 -1.315050379E-01 -1.798490739E-01  1.492940767E-01  3.326833932E-01 -1.939792639E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  9.371830554E-02 -1.892232076E-02 -3.431575962E-01  3.576827769E-01  3.237222173E+01 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  2.963533226E-01 -7.576411323E-01 -1.007791122E-01  8.471290087E-01  3.436291366E+01 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  7.048781414E-02 -1.449902675E-01 -1.894821724E-01  3.089729474E-01  3.153608041E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  9.136457211E-02 -2.236099769E-01 -2.571275707E-01  3.626943266E-01 -1.419751719E+00 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  4.962842394E-02  2.069642768E-03 -2.878483472E-01  3.012233215E-01  3.242269511E+01 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -1.717547634E-01 -2.039986070E+00  5.458207843E-01  2.135849172E+00  6.822140359E-01 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -3.730131800E-01 -7.210457534E-01 -1.336782054E-01  8.411801576E-01 -5.393776204E-01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -1.592781406E-01 -1.040718536E+00  1.356086972E+00  1.749143329E+00 -7.145003080E+00 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  1.129278275E-01 -4.839941643E-01 -2.399662802E-02  5.697655175E-01  3.615802137E+01 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01 -6.132056733E-02  5.638122962E-02 -3.059476447E-01  3.236495141E-01 -2.300652965E+00 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.271045714E-01 -4.609729951E-01 -1.654758317E-01  5.318809825E-01 -2.276556718E+00 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01 -1.535181955E-02  5.645911303E-03 -2.394899979E-02  2.009910917E-01 -4.294628511E+00 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  1.569469141E-01 -3.438800289E-01 -1.848042265E-01  4.343315614E-01  3.177211651E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -1.473211636E-03 -4.172141822E-04 -1.685833760E-04  1.833435182E-03  1.983418675E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -9.134089130E-02 -6.567316639E-01  4.066837459E-01  7.947536152E-01 -2.147994390E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01 -2.528042366E-02  9.811061221E-02 -4.018468732E-01  4.196187379E-01 -7.695152825E-01 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  2.996365254E-01 -5.077047816E-01 -1.714954306E-01  6.251072885E-01  3.185026134E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -1.040596773E-01 -6.665852625E-02 -2.119751252E-01  2.521804479E-01  3.397478521E+01 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  1.526586580E-04  7.608613724E-03  4.875432030E-04  8.110203132E-03  7.647973843E-03 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  1.715947705E-01 -3.240570620E-01  1.647879877E-01  4.376733361E-01  2.949748748E-02 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -1.735759541E-01 -3.729213296E-01  6.493438330E-01  7.884692064E-01 -6.495635887E+00 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  1.976063606E-02 -6.568067064E-02 -1.636416250E-01  2.384773246E-01  3.107079938E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  4.675361394E-01 -8.029454877E-01 -5.848385497E-03  9.384966057E-01  3.220593162E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  1.304932459E-01 -1.062154083E-02 -1.973114704E-01  2.603872121E-01 -1.536319004E+00 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -1.471821723E-01 -7.413275923E-02 -1.100880700E-01  2.123204365E-01  3.533142574E+01 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  4.284864407E-01 -1.080829301E+00  1.610247547E-01  1.202241721E+00  3.496276148E+01 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  1.359758797E-01 -1.632042907E-01 -9.196746102E-02  2.437199204E-01 -2.345381212E-01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  9.573294897E-03  1.224656006E-01 -3.620583246E-01  3.849276717E-01 -9.655311929E-02 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -1.505596178E-01 -9.063210160E-02 -1.438845315E-01  2.428347142E-01  3.452227843E+01 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  6.357079847E-01 -1.102362262E+00  1.795340794E-01  1.298721775E+00  3.230572913E+01 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -8.328312094E-02 -2.606019766E-01 -2.180541057E-02  3.411707489E-01  3.622670304E+01 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -9.437490871E-02 -6.798755839E-02 -2.079434517E-01  2.580994530E-01  3.306803912E+01 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
