nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        15  2.546109259E-01  2.877084315E-01 -1.814687997E-01  3.016463404E-03  1.716665574E-03 -9.769248140E-04  4.949578462E-03  5.831245707E-03 -1.814687997E-01  2.877084315E-01  2.546109259E-01 
        16  2.546735406E-01  2.878735065E-01 -1.814685166E-01  9.396151190E-03  1.218548207E-02 -3.439291436E-03  1.736829917E-02 -5.586065125E-03 -1.814685166E-01  2.878735065E-01  2.546735406E-01 
        17  2.548077404E-01  2.879965901E-01 -1.814668328E-01  1.864027261E-02  1.729032516E-02 -2.073702239E-02  5.235154090E-02 -2.728931797E-02 -1.814668328E-01  2.879965901E-01  2.548077404E-01 
        18  2.549477816E-01  2.881250679E-01 -1.814650744E-01  2.113244782E-02  1.824585515E-02 -3.727320778E-02  9.706720228E-02  3.173414000E-02 -1.814650744E-01  2.881250679E-01  2.549477816E-01 
        19  2.550802231E-01  2.882465422E-01 -1.814634055E-01  2.432883116E-02  5.135563885E-02 -3.307136951E-02  1.100290751E-01 -9.643081027E-02 -1.814634055E-01  2.882465422E-01  2.550802231E-01 
        20  2.544662654E-01  2.872716486E-01 -1.814234853E-01 -4.121330162E-05 -8.545654009E-05 -5.674219975E-06  1.079730098E-04  5.592789570E-05 -1.814234853E-01  2.872716486E-01  2.544662654E-01 
        21  2.545108199E-01  2.875386775E-01 -1.814013273E-01  6.264998657E-04  7.859203487E-04 -3.136535224E-05  1.254940980E-03  1.314693080E-03 -1.814013273E-01  2.875386775E-01  2.545108199E-01 
        22  2.544737756E-01  2.874504924E-01 -1.813946366E-01  2.509589718E-04  3.859363414E-04 -1.836203677E-05  5.307403583E-04  5.885939950E-04 -1.813946366E-01  2.874504924E-01  2.544737756E-01 
        23  2.544677556E-01  2.873635590E-01 -1.813855320E-01 -4.023696403E-05 -5.283417170E-08  5.015482669E-06  1.333492590E-04  5.500388636E-04 -1.813855320E-01  2.873635590E-01  2.544677556E-01 
        24  2.546586096E-01  2.880559266E-01 -1.813695878E-01  3.078708984E-02  7.657083231E-02  4.162598598E-03  8.350700899E-02 -1.436259564E-01 -1.813695878E-01  2.880559266E-01  2.546586096E-01 
        25  2.545318604E-01  2.876564562E-01 -1.813562661E-01  2.667295166E-03  2.442382919E-03 -4.765116711E-04  4.368353912E-03  3.631638445E-03 -1.813562661E-01  2.876564562E-01  2.545318604E-01 
        26  2.550120950E-01  2.884951830E-01 -1.813556105E-01  9.834458699E-04  4.940820330E-02  2.037597703E-02  1.003271960E-01 -9.610558707E-01 -1.813556105E-01  2.884951830E-01  2.550120950E-01 
        27  2.548663616E-01  2.882746160E-01 -1.813527793E-01  3.854514305E-02  1.245952891E-01  2.212155307E-02  1.570803880E-01 -4.415287260E-01 -1.813527793E-01  2.882746160E-01  2.548663616E-01 
        28  2.552462518E-01  2.885102332E-01 -1.813519001E-01  1.059728846E-02  2.215002565E-02 -8.953321292E-02  9.564060324E-02 -3.506119378E-01 -1.813519001E-01  2.885102332E-01  2.552462518E-01 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  9.573492775E-04  1.841143256E-03 -1.506117670E-05  2.196955342E-03  2.381539973E-03 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -1.244065538E-04 -1.107797495E-04  9.725005986E-06  2.188641398E-04  1.042358783E-04 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  1.785318585E-02  3.527834945E-02 -8.609076195E-04  4.060656776E-02 -2.700600401E-02 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01 -1.106476964E-04  1.116726898E-04  1.582003204E-05  7.649453972E-04  1.125486141E-03 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01  1.025162590E-02  5.945061324E-02 -2.395968115E-01  2.496618831E-01 -4.953073582E-01 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -1.486860245E-02 -2.492813539E-02  4.827002058E-03  1.729740776E-01 -1.517252771E+00 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -7.872946471E-02 -1.184771800E-01  2.589320663E-01  3.079434925E-01 -2.610549224E+00 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -4.051994687E-02  8.350848267E-02  1.776634503E-01  2.238120203E-01 -1.596238283E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01  1.817883183E-03  1.511469868E-01  5.848444728E-02  1.715780484E-01 -7.850382499E-01 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  5.995202555E-04  2.718956639E-03  5.857669570E-05  2.881557569E-03  3.519032901E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  7.079088446E-03  1.240192768E-02  3.887693604E-05  1.498064961E-02  1.656252769E-03 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -1.893667751E-04 -2.945887165E-04  5.161284254E-06  6.029189463E-04  6.541932485E-04 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -2.328891763E-01 -3.055751740E-01  5.077135793E-01  6.506522875E-01 -3.334449632E+00 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -2.148871757E-04 -1.118901770E-04  2.294830446E-05  4.125014566E-04  4.975518090E-04 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -8.667022898E-02  6.960326533E-03  1.477088320E-01  2.299425399E-01 -2.132515236E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  1.207609684E-04  6.547640092E-04  6.840374538E-06  1.808666211E-03  2.665509673E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  2.589344509E-02  1.303434813E-01  6.954517277E-03  1.368035044E-01 -2.996470027E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -4.502470854E-02 -3.049435059E-02 -1.301899306E-01  2.109376195E-01 -1.688627561E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -2.802756286E-01 -5.961578004E-01  6.978511673E-01  9.762369753E-01 -5.196599932E+00 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -4.633868728E-02 -1.673325810E-01  2.667652115E-01  3.293417985E-01 -3.376373967E+00 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -8.310523755E-02 -1.110689285E+00  7.022334084E-01  1.346348824E+00 -2.184775251E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01 -5.955422022E-02  1.210026724E-02 -3.059194445E-01  3.168500347E-01 -4.751624093E-01 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  8.127953302E-02 -5.679736512E-01 -4.201201326E-02  6.133826665E-01  5.372102570E-01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.353312791E-01 -6.399328954E-01  5.288623390E-01  8.794788063E-01 -2.907780599E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  7.993544130E-04  6.384027720E-03  2.266032262E-04  6.638408452E-03  6.084858085E-03 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -2.167485620E-01 -1.021348117E+00  9.570272765E-01  1.484490339E+00 -4.301212794E+00 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -2.943629550E-04 -4.363076055E-04  9.696748925E-06  7.548781507E-04  1.136887986E-03 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  2.991359990E-02  6.475237153E-02 -4.854894510E-03  7.215190032E-02 -9.026202199E-02 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01  9.694048915E-03 -1.467847692E-01 -3.981262303E-01  4.365606110E-01  4.390786317E+01 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -2.161064783E-01 -1.661080300E+00  6.157354424E-01  1.823165130E+00 -4.755260295E-01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -1.937045809E-01 -1.588783052E+00  1.340787319E+00  2.115483198E+00 -4.159533975E+00 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01 -2.374630732E-02  1.600420640E-01  2.493295152E-02  1.730505690E-01 -9.597240972E-01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -1.004220613E-01 -1.161964686E+00  1.311017425E+00  1.806689627E+00 -6.353366690E+00 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -1.796612179E-01 -9.461149249E-01 -3.887201666E-02  9.886276107E-01  1.043847394E+00 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -6.850340834E-02 -3.004727058E-01  6.213260737E-01  7.093971904E-01 -6.388195519E+00 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  2.047424681E-01 -7.721583870E-01  2.471406901E-01  8.483319125E-01  3.200465686E-01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01 -3.644283556E-02 -4.779762786E-01 -3.174847838E-01  5.979766276E-01 -2.237386588E-01 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01 -2.099151796E-02 -7.494312300E-01  4.712345861E-01  8.880653877E-01 -1.808815721E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  7.274300659E-02 -1.195491553E-01 -3.635565953E-01  3.948740703E-01  4.308077950E+01 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  3.526666595E-03  5.789626780E-03 -3.656849904E-02  2.291604695E-01 -3.580344789E+00 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01 -5.445539238E-03 -1.115019653E+00  3.879522778E-01  1.238019271E+00 -3.337202583E-01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01 -4.224951863E-02  4.420518375E-02 -3.162068217E-01  3.324548840E-01 -1.674474269E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01 -2.381933330E-02 -2.567119512E-02 -3.435238757E-01  3.567634354E-01  4.318636933E+01 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  1.095859231E-01 -2.998555616E-01 -3.828293363E-01  5.114913697E-01  4.325989504E+01 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -9.258317762E-02 -4.122649822E-02 -3.908381951E-01  4.064445267E-01  4.431916647E+01 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -2.311504018E-01 -1.353581631E+00  1.353890072E-01  1.406337702E+00  1.375397988E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  8.904304072E-02 -2.508377487E-02 -4.195995420E-01  4.317251337E-01  4.264037206E+01 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01 -4.818596284E-02  7.740731955E-02 -4.245686378E-01  4.354963433E-01 -3.366365044E-01 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01  7.264617972E-02 -4.072226220E-01 -3.941044427E-01  5.968954137E-01  4.419648118E+01 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  1.267835610E-01 -1.597309879E-01 -3.676892564E-01  4.439420860E-01  4.200187038E+01 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -2.048356126E-01 -8.518378152E-01 -2.690539971E-01  9.298937526E-01  8.094611954E-01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -1.153472531E-01 -1.973559683E-01 -3.668534634E-01  4.480395638E-01  4.535388930E+01 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -6.694041361E-04  5.547369341E-04  1.167740855E-04  2.093904985E-03  3.423468721E-03 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  1.016838068E-01 -2.595642493E-01 -2.777587984E-01  4.188396215E-01 -5.515591649E-01 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  9.013722444E-02 -7.892679461E-01  4.075584958E-01  9.222270532E-01 -6.731228162E-01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -6.949303803E-04 -9.855236003E-04  3.064392432E-05  1.218323096E-03  6.901825289E-04 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -1.417241976E-01 -4.253822715E-02 -3.074822081E-01  3.533277900E-01  4.458875792E+01 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  2.652381948E-01 -5.153131649E-01 -2.704960273E-01  6.517784135E-01  4.217793881E+01 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -1.409494611E-01 -5.299642308E-01 -3.405545215E-01  6.562399738E-01 -4.669673870E-01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01  6.672915940E-02 -5.505344391E-01 -3.652461573E-01  7.000193274E-01  4.513556893E+01 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -3.428366067E-01 -1.080832431E+00 -4.765718559E-02  1.162320492E+00  1.226576877E+00 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  1.561739634E-01 -4.162491853E-01 -2.228842361E-03  4.825925394E-01  1.746266509E-01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  1.422727597E-02 -3.287384993E-01 -3.400645571E-01  4.846000879E-01 -1.696725077E+00 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  8.059843271E-03  3.184393501E-02  1.094452029E-03  3.352624236E-02 -1.543630181E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  3.042307696E-01 -6.675519647E-01 -2.303077471E-01  7.959373471E-01  4.298480871E+01 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  3.177495405E-02  1.346360001E-01 -1.065831943E-02  1.396645099E-01 -3.879487624E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  1.709525633E-01 -1.263928120E-01 -2.032904792E-01  3.263960138E-01 -6.422148920E-01 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01 -1.398098703E-01 -1.739841742E-01  1.570082931E-01  3.645714647E-01 -2.179044610E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  1.238107071E-01 -7.918681142E-03 -4.364673216E-01  4.557588967E-01  4.120934717E+01 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  3.578961192E-01 -9.449005632E-01 -1.699408063E-01  1.060893847E+00  4.369177773E+01 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  8.206837986E-02 -1.683344307E-01 -2.215914447E-01  3.735409108E-01  4.018229290E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  1.365941220E-01 -2.314020360E-01 -3.505378807E-01  4.559114322E-01 -2.069030178E+00 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  7.173943214E-02  1.709933353E-02 -3.742281486E-01  3.912452457E-01  4.128454953E+01 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -2.559249157E-01 -2.516807932E+00  6.034267593E-01  2.622453397E+00  8.741402969E-01 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -4.307245126E-01 -8.228903436E-01 -1.818102721E-01  9.716549991E-01 -9.954816826E-01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -2.088665860E-01 -1.287030074E+00  1.658921477E+00  2.150946520E+00 -9.238533923E+00 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  1.029624402E-01 -5.877957306E-01 -8.167298231E-02  7.022314974E-01  4.617845331E+01 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01 -4.783842575E-02  9.910834834E-02 -3.987845572E-01  4.220526072E-01 -3.042285116E+00 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.318240082E-01 -5.167466537E-01 -2.223374572E-01  6.124564560E-01 -3.116695608E+00 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01  5.219736716E-04  2.220430131E-02 -2.338478917E-02  2.454178712E-01 -5.530940730E+00 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  1.867693957E-01 -4.019002745E-01 -2.234381972E-01  5.133220462E-01  4.043062450E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -1.547400711E-03 -5.177298866E-04 -1.898814927E-04  2.006020031E-03  2.126557387E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -9.171154456E-02 -7.187063839E-01  4.380501160E-01  8.676222699E-01 -2.457988015E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01 -2.235519750E-02  1.374548416E-01 -5.291149813E-01  5.515863906E-01 -1.035457958E+00 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  3.551012264E-01 -5.949507194E-01 -2.107839391E-01  7.381413954E-01  4.046734826E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -1.209769356E-01 -6.450262280E-02 -3.045941277E-01  3.415378679E-01  4.328105843E+01 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01 -4.830056082E-04  7.696393989E-03  5.737371738E-04  8.408672494E-03  1.060886058E-02 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  2.193903509E-01 -3.570184564E-01  1.299784671E-01  4.893603294E-01 -1.273651311E-01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -2.160865433E-01 -4.599590813E-01  7.952369136E-01  9.718090940E-01 -8.363052329E+00 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  2.739327764E-02 -7.151792664E-02 -1.981242439E-01  2.890792022E-01  3.961506464E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  5.663550610E-01 -9.688008017E-01 -2.646246650E-02  1.135905335E+00  4.083442335E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  1.882739256E-01  4.295710077E-02 -2.774182491E-01  3.648580857E-01 -2.220028595E+00 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -2.004270881E-01 -7.403211441E-02 -1.810210477E-01  2.942898690E-01  4.507338497E+01 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  5.006978924E-01 -1.342060469E+00  1.408457438E-01  1.479568141E+00  4.457334720E+01 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  1.794099603E-01 -1.657725577E-01 -1.549702346E-01  3.039521010E-01 -5.335036316E-01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  1.021113442E-02  1.511957841E-01 -4.523359953E-01  4.802990929E-01 -1.292281255E-01 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -1.905881742E-01 -9.592836629E-02 -2.202914791E-01  3.237651088E-01  4.400355938E+01 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  7.800998672E-01 -1.356514119E+00  1.830365821E-01  1.592952954E+00  4.091871455E+01 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -1.414151221E-01 -3.025885531E-01 -7.196544165E-02  4.299294294E-01  4.630327032E+01 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -1.037269336E-01 -6.169875654E-02 -2.953859098E-01  3.409417893E-01  4.211450492E+01 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
