nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  2.863181729E-02  4.315798795E-02 -2.485902373E-03  5.444651297E-02 -1.064829736E-02 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -2.561674104E-03 -2.265114363E-03  2.014646889E-04  3.719382844E-03  2.299009540E-03 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  3.232404374E-01  3.189998571E-01 -9.021824786E-02  4.661690212E-01 -6.913920215E-01 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01  4.771718672E-04  6.906838044E-03  2.204959995E-04  1.565770127E-02  2.057046556E-02 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01 -1.673073061E-01 -2.217454781E-01 -9.369402239E-01  1.419675761E+00 -2.922069893E+00 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -6.946309859E-01 -1.375319574E+00  1.289872612E-01  1.692789464E+00 -1.132734559E+01 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -6.845823480E-01 -1.375540962E+00  1.023826256E+00  2.011321768E+00 -2.211807531E+01 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01  2.024953184E-01  8.298620317E-01  7.116001608E-03  1.282974447E+00 -1.145024941E+01 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01  8.274653083E-01  1.359514549E+00 -6.685285037E-01  1.759340585E+00 -6.563891940E+00 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  3.019286052E-02  7.265116787E-02 -5.096655916E-04  8.057093912E-02 -4.270549596E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  1.730852805E-01  1.980759535E-01 -1.605510875E-02  2.692419316E-01 -2.708968646E-01 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -4.286928446E-03 -2.892186557E-03  4.063137569E-04  8.856232788E-03  1.492820694E-02 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -8.329051122E-01 -1.379808224E+00  1.351663742E+00  2.836858437E+00 -3.108322128E+01 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -5.959692041E-03 -3.647430872E-03  5.947183781E-04  8.526734538E-03  1.170532146E-02 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01  5.509039112E-01  1.406045588E+00 -4.130656572E-01  1.766847581E+00 -1.725058355E+01 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  7.467650228E-03  1.712413886E-02 -2.100144709E-04  2.733996149E-02  3.218862074E-02 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  9.520809916E-01  1.006529109E+00 -4.655422714E-01  1.488072310E+00 -3.733074848E+00 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -6.932770032E-03  2.948192278E-01 -1.237177493E+00  1.828088221E+00 -1.253277838E+01 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -2.409095313E+00 -6.347200229E+00  2.397080461E+00  7.221199621E+00 -6.020899252E+01 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -8.722830336E-01 -2.109548587E+00  6.200046371E-01  2.499846640E+00 -2.806738637E+01 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -4.293270320E-01 -7.180551219E+00  1.717487950E+00  7.523446160E+00 -3.105617533E+01 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01  3.924022270E-01  1.486413238E+00 -2.434394731E+00  2.883478398E+00 -4.909572284E+00 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  9.156169567E-01 -3.542428673E+00 -3.411874886E+00  5.564503866E+00 -3.131051555E+01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -1.065211362E-01 -1.186715841E+00  1.048383943E+00  2.374278265E+00 -2.744495134E+01 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  7.283358909E-02  1.653319884E-01 -1.765844837E-03  1.856033042E-01 -9.724022445E-02 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -1.497339630E+00 -8.456271450E+00  3.190983799E+00  9.499628697E+00 -5.061460457E+01 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -4.623609286E-03 -2.941456983E-04  6.556005594E-04  1.100243325E-02  2.652882106E-02 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  6.619442741E-01  6.957443854E-01 -1.563349826E-01  9.863484310E-01 -2.501894224E+00 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01 -7.639089247E-02  2.829267283E-01 -3.538179287E+00  3.644602622E+00  3.333068001E+02 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -3.091372856E+00 -1.276547193E+01 -3.248667497E-01  1.363592198E+01 -3.253722437E+01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -3.340908225E+00 -1.215964171E+01  5.366356134E+00  1.392380367E+01 -5.536187982E+01 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01  1.439734640E+00  1.873814440E+00 -1.018469212E+00  2.601388821E+00 -1.189951535E+01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -1.910724840E+00 -9.158583102E+00  5.490660398E+00  1.135799800E+01 -6.938185574E+01 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -1.493182429E+00 -6.148164595E+00 -4.193434229E+00  7.915541077E+00 -2.356048959E+01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -1.036772521E+00 -2.025285034E+00  1.196489349E+00  3.744430459E+00 -6.334993862E+01 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  1.701373177E+00 -5.313579574E+00 -3.110061247E+00  6.689417831E+00 -2.444527497E+01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01  5.588016047E-02 -1.690498748E+00 -3.183569959E+00  3.791746169E+00 -4.663153377E+01 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01  1.981641512E-01 -1.726131991E+00  6.263613524E-01  1.885923859E+00 -2.518706195E+01 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  6.858307328E-01  1.467039411E-01 -3.580629608E+00  3.665325194E+00  3.257790353E+02 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  3.707444270E-01  7.244154546E-01 -1.581947766E+00  2.417310781E+00 -2.916208284E+01 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01  2.959954209E-01 -8.372043503E+00 -1.700456593E+00  8.908281789E+00 -2.595906976E+01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01  8.596465732E-01  1.687089419E+00 -2.768592450E+00  3.432204905E+00 -1.659429633E+01 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01  3.887593291E-01  1.009324617E+00 -3.076191809E+00  3.315302078E+00  3.248984679E+02 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  4.414349735E-01 -7.347018441E-01 -4.110312247E+00  4.291650934E+00  3.274171260E+02 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -5.636038839E-01  9.287154889E-01 -3.266446492E+00  3.500545773E+00  3.351602896E+02 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -3.612700176E+00 -9.849203281E+00 -4.072372657E+00  1.150237367E+01 -1.514695915E+01 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  1.009653988E+00  9.119319966E-01 -3.705879146E+00  3.988453371E+00  3.215091665E+02 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01  5.075296296E-01  1.748071391E+00 -4.086713766E+00  4.502552337E+00 -5.824993321E+00 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01 -3.446236200E-01 -7.245284593E-01 -3.982875012E+00  4.168554084E+00  3.375214645E+02 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  1.104331156E+00 -9.525413137E-02 -3.198297866E+00  3.566951001E+00  3.171631617E+02 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -1.081824853E+00 -3.758208723E+00 -4.579511697E+00  6.197627620E+00 -3.503367627E+01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -1.734703737E+00 -3.985991355E-03 -3.896273062E+00  4.354536843E+00  3.459336529E+02 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -4.731362574E-04  5.031274205E-02  2.923739071E-03  5.613443546E-02  2.420414038E-02 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  1.238215848E+00 -6.472931421E-01 -2.699477414E+00  3.066885372E+00 -4.854173062E+01 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  1.349629735E+00 -3.639084961E+00 -9.212138548E-01  4.497824053E+00 -2.350687668E+01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -9.594218909E-03 -1.895065874E-02  1.605209601E-03  2.217349354E-02  2.110771994E-02 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -8.817852229E-01  8.235570557E-01 -3.177868201E+00  3.522757094E+00  3.354041829E+02 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  1.439731510E+00 -2.176502439E+00 -3.781380294E+00  4.677358657E+00  3.157882396E+02 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -3.854617313E-01 -1.399204618E+00 -2.642247504E+00  3.040274035E+00 -4.812008295E+01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01 -1.216262016E+00 -1.143545197E+00 -4.160983586E+00  4.621698615E+00  3.469496921E+02 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -3.051353325E+00 -5.428462385E+00 -3.902680551E+00  7.785351941E+00 -2.125962749E+01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  1.677340939E+00 -7.894675844E-01 -2.937419115E+00  3.704636950E+00 -3.457190062E+01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  2.097105561E-01 -7.776704515E-01 -1.449770622E+00  1.699060954E+00 -5.509461854E+01 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  3.501090311E-01  5.871320088E-01 -4.161753827E-03  6.970413155E-01 -1.221151055E+00 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  9.720959598E-01 -2.415819315E+00 -3.989193321E+00  5.002455180E+00  3.274669537E+02 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  1.312688541E+00  1.521852405E+00 -5.744540153E-01  2.116270554E+00 -7.916417396E+00 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  1.326915274E+00  3.972537958E-01 -2.230112132E+00  2.776788609E+00 -4.977477820E+01 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01  6.387754074E-01  5.721454408E-01 -5.298802256E-01  1.604578197E+00 -1.960699324E+01 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  1.196669325E+00  1.043100742E+00 -3.112399775E+00  3.503961513E+00  3.110312237E+02 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  5.315288634E-01 -2.669789065E+00 -2.850717151E+00  4.465628321E+00  3.410152874E+02 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  8.623736602E-01 -2.925587594E-01 -1.965784360E+00  2.587025824E+00  3.049522776E+02 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  6.673123517E-01 -9.400874237E-01 -1.648701115E+00  2.137502916E+00 -5.687408505E+01 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  8.445186572E-01  7.728819377E-01 -2.621789670E+00  2.895857017E+00  3.107915028E+02 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -5.359855640E+00 -1.838522312E+01 -1.132110760E+00  1.975174579E+01 -3.072610046E+00 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -1.640263373E+00 -2.446906902E+00 -1.935525832E+00  3.775467130E+00 -5.128472691E+01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -3.007754058E+00 -8.468485312E+00  7.499021751E+00  1.202034505E+01 -8.968914451E+01 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01 -1.803316941E+00 -2.536122609E+00 -3.381042527E+00  5.329499528E+00  3.588899998E+02 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01  8.555638347E-02  1.272614047E+00 -3.477500666E+00  3.972730299E+00 -2.607059035E+01 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -6.483577519E-02 -9.776329723E-01 -1.233351247E+00  1.758367188E+00 -6.163829515E+01 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01 -1.223597992E-01  1.098284640E+00 -3.050024721E+00  3.309208531E+00 -4.466446990E+01 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  1.320766547E+00 -1.885219546E+00 -1.967516026E+00  3.110128564E+00  3.042531227E+02 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -2.932835366E-02  4.345572674E-03 -2.155839140E-03  4.086659511E-02  5.013056162E-02 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01  6.745918388E-02 -9.244504784E-01  3.424348039E-01  1.015365145E+00 -2.132771896E+01 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01  2.456914947E-01  1.494461895E+00 -4.484499403E+00  4.768995388E+00 -1.322720107E+01 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  2.027292325E+00 -2.640003596E+00 -2.140999700E+00  4.080967013E+00  3.016000172E+02 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01  2.483170624E-01  9.557135866E-01 -3.022425142E+00  3.202926136E+00  3.217596350E+02 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  9.673052457E-02  2.751405382E-01  6.136336359E-03  3.003032044E-01 -2.199869608E-01 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  1.703897045E+00 -8.872508702E-02 -2.582105021E+00  3.609582530E+00 -2.847194147E+01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -1.877276767E+00 -1.943171004E+00  6.307494338E-01  4.984131503E+00 -7.829961294E+01 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  7.755901307E-01  1.372973441E-01 -2.330407410E+00  2.557275122E+00  3.009996079E+02 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  2.956586454E+00 -4.646231392E+00 -2.655923542E+00  6.402721115E+00  3.052342747E+02 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  1.273668561E+00  7.654280516E-02 -1.782542294E+00  2.358355918E+00 -5.977350732E+01 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -2.144572463E+00  3.980256310E-01 -3.247046593E+00  4.039295498E+00  3.390089161E+02 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  7.773031149E-01 -4.687401335E+00 -1.281423468E+00  6.060623415E+00  3.523039865E+02 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  1.337785614E+00  1.227445663E+00 -2.744215403E+00  3.347155180E+00 -4.492241381E+01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  1.225071411E-01  1.563758025E+00 -4.555375448E+00  4.820994108E+00 -3.731198795E+00 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -6.354209155E-01  6.849093402E-01 -2.802975359E+00  3.037713891E+00  3.273752823E+02 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  3.674722612E+00 -6.598655026E+00 -1.657476468E+00  8.200072861E+00  3.169957752E+02 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -3.850348014E+00 -1.738407513E+00 -3.318184319E+00  5.948119278E+00  3.616719496E+02 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01  2.207135067E-01  6.537078212E-01 -2.259838675E+00  2.435411473E+00  3.146558405E+02 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
