nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -4.486230214E-03 -6.210233228E-03  1.823745868E-04  7.920983515E-03  3.510528300E-03 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01  8.887510435E-01  8.641045292E-01 -6.032835772E-01  1.982402725E+00 -2.994262703E+01 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  1.010768904E-04 -2.471123176E-02 -1.373284538E-03  5.335979011E-02  4.979947104E-02 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  2.954623603E+00  2.083914542E+00 -1.569617901E+00  4.010896420E+00 -2.039504275E+01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01  1.004647192E+00  2.402920326E+00 -3.318836192E+00  4.260395080E+00 -2.133490175E+01 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -2.342095670E+00 -6.001992825E+00  4.915968488E-01  7.011142552E+00 -1.039745093E+02 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01  7.520959270E-02  3.021556703E-01 -2.525010916E+00  3.122269997E+00 -4.333872183E+01 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -6.244510373E-01 -8.719210343E+00  2.526998848E+00  9.470758295E+00 -7.603868322E+01 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01  8.313997748E-01  3.019791112E+00 -4.789950361E+00  5.754205070E+00 -1.107749053E+01 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  1.017046905E+00 -6.598467686E+00 -5.782519622E+00  1.001040929E+01 -7.883168280E+01 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -3.024926614E-01 -1.064778411E+00  2.184524024E+00  3.385104032E+00 -5.307259128E+01 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  1.534683992E-01  1.263720832E-01 -1.566439720E-02  3.090721523E-01 -2.861046248E-02 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -1.415107898E+00 -8.975044928E+00  3.636035423E+00  1.061256408E+01 -9.596271487E+01 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -1.027425914E-02 -6.037031499E-03  1.042381005E-03  1.539659312E-02  1.970525063E-02 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  1.571376005E+00  2.694514045E+00 -4.251099363E-01  3.331039026E+00 -1.428082602E+01 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01 -1.775448567E-01 -2.975646125E-01 -7.418240522E+00  7.646446725E+00  5.536548224E+02 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -5.778134656E+00 -2.439706933E+01 -1.255337419E+00  2.606560218E+01 -7.963449424E+01 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -5.889425713E+00 -1.940864847E+01  8.182667369E+00  2.209337847E+01 -1.249839393E+02 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01  3.113930685E+00  1.257047593E+00 -2.222135202E+00  4.073712900E+00 -3.196027737E+01 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -3.216175589E+00 -1.294887441E+01  6.384845721E+00  1.562172545E+01 -1.228717809E+02 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -3.761279278E+00 -1.624951245E+01 -8.886671549E+00  1.925110917E+01 -5.460684821E+01 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -1.045552314E+00 -1.060678455E+00 -1.004256361E+00  4.996686104E+00 -1.003798270E+02 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  8.762704844E-01 -3.901827874E+00 -3.142929139E+00  7.303615034E+00 -6.965186845E+01 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01 -4.058397002E-01 -5.889046178E+00 -6.843062439E+00  9.450503536E+00 -1.074194122E+02 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01 -8.025762328E-01 -3.317506484E+00  3.286568175E+00  4.831209228E+00 -4.980417482E+01 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  1.265395423E+00  1.626929998E-01 -6.590911118E+00  6.734324369E+00  5.389978516E+02 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  1.001745105E+00  2.269159637E+00 -3.527352946E+00  4.474528935E+00 -4.417158384E+01 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01  6.619602467E-01 -1.155370301E+01 -2.808084750E+00  1.233339506E+01 -7.231222095E+01 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01  1.260824144E+00  2.743551655E+00 -4.594804433E+00  5.618730758E+00 -2.800142228E+01 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01  4.662805570E-01  1.347822196E+00 -5.455013805E+00  5.730755112E+00  5.355802316E+02 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  1.000642131E+00 -1.999928739E+00 -8.038270192E+00  8.480434605E+00  5.414429272E+02 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -1.576123966E+00  8.692724263E-01 -7.753240571E+00  8.107594228E+00  5.572253947E+02 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -7.544565354E+00 -2.177216050E+01 -7.984569898E+00  2.475789540E+01 -2.797692539E+01 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  1.665880052E+00  1.319075257E+00 -6.376333448E+00  6.786182654E+00  5.306819987E+02 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01  6.777539219E-01  2.700435785E+00 -6.586654404E+00  7.171540951E+00 -1.115011969E+01 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01 -4.308850268E-01 -3.049223444E+00 -9.306929598E+00  9.956677107E+00  5.597546949E+02 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  1.925257822E+00  1.807217556E-01 -5.564856456E+00  6.173137379E+00  5.258154584E+02 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -2.869550761E+00 -1.048536478E+01 -1.031590738E+01  1.542710297E+01 -7.421497442E+01 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -4.070419932E+00 -2.150735195E+00 -9.934528498E+00  1.121314903E+01  5.857295763E+02 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -3.867931791E-03  2.572370709E-02  1.897557967E-03  7.649139319E-02  5.089535727E-02 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  2.415537505E+00 -1.501830862E+00 -5.347628834E+00  6.204605799E+00 -1.139743651E+02 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01 -9.422282410E-01 -1.986518450E+00  9.117211509E-01  5.859818497E+00 -4.721132154E+01 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -1.248664407E-02 -1.565846483E-02  1.723169969E-03  2.183064310E-02  1.046434137E-02 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -2.572806555E+00  1.136155502E+00 -7.494421468E+00  8.290700348E+00  5.590608550E+02 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  2.600894504E+00 -3.808670974E+00 -6.954757565E+00  8.479395428E+00  5.196931268E+02 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -1.149612702E+00 -4.022876830E+00 -6.360825442E+00  7.649601868E+00 -1.016262143E+02 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01 -2.470497587E+00 -5.047730941E+00 -1.085067896E+01  1.242087541E+01  5.811332572E+02 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -6.031550953E+00 -1.179659637E+01 -7.658336554E+00  1.633848898E+01 -2.625871459E+01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01 -8.666093194E-02  3.751821550E+00 -2.907508642E+00  5.373853514E+00 -7.694633159E+01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  2.669362728E-02 -3.170663179E+00 -2.854606784E+00  4.345206397E+00 -1.195530597E+02 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  4.830318111E-01  1.395423478E+00  2.706308675E-02  1.598398985E+00 -3.928704115E+00 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  1.835803434E+00 -4.828612366E+00 -8.451764793E+00  1.011290998E+01  5.363808955E+02 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  2.764648545E+00  2.575301905E+00 -1.262396128E+00  4.217476026E+00 -3.520172783E+01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  1.733822777E+00  3.536842517E+00 -3.923883071E+00  6.123123491E+00 -1.115734850E+02 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01  8.678436799E-01 -1.483826709E+00 -3.006911213E-01  3.509550135E+00 -4.534607614E+01 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  2.020756813E+00  2.092556108E+00 -4.928595734E+00  5.757276246E+00  5.135353834E+02 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  5.839005814E-01 -5.826927344E+00 -7.698336636E+00  1.016611376E+01  5.610016368E+02 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  1.733003196E+00  3.043209730E-01 -3.610409780E+00  4.573148652E+00  5.056297748E+02 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  9.988548266E-01 -3.405785028E+00 -3.155606761E+00  5.020093820E+00 -1.299999990E+02 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  1.106709776E+00  8.772785098E-01 -3.880449941E+00  4.259052289E+00  5.115344442E+02 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -9.028706744E+00 -3.237659159E+01 -1.301780903E+00  3.458485984E+01  2.082241885E-01 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -3.623181350E+00 -4.817129699E+00 -4.956178653E+00  8.268519306E+00 -1.013640751E+02 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -5.816876139E+00 -1.401947691E+01  9.764414409E+00  1.852790299E+01 -1.466262763E+02 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01 -3.957072272E+00 -7.664890474E+00 -8.293381626E+00  1.345587360E+01  6.166365764E+02 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01  2.342547874E-01  1.921960249E+00 -4.974901886E+00  5.647907491E+00 -3.967354166E+01 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -2.404320464E-01 -2.507301933E+00 -2.414657728E+00  3.637933392E+00 -1.291275254E+02 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01  3.199571932E-01  2.280922546E+00 -5.099367730E+00  5.699423978E+00 -6.621575119E+01 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  2.489931943E+00 -3.047799915E+00 -3.888590664E+00  5.696933863E+00  5.047918819E+02 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -2.851521010E-02 -3.258532778E-03 -3.262573524E-03  3.762312895E-02  3.540398085E-02 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -2.017656609E+00 -4.529543718E+00  4.353477047E+00  6.734551657E+00 -5.177269457E+01 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01  4.352935298E-01  2.253130139E+00 -6.592710164E+00  7.016738359E+00 -2.201072852E+01 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  3.668856420E+00 -4.516192285E+00 -4.305758089E+00  7.430060861E+00  4.964042696E+02 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01  2.527882445E-02  1.071557805E+00 -4.419272436E+00  4.599056138E+00  5.282966321E+02 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  1.135392829E-01  3.526824846E-01  7.172002313E-03  4.675581124E-01 -3.532874460E-01 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01 -2.776006881E+00  4.938132626E+00 -1.477418705E+00  7.682397912E+00 -4.378037313E+01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -2.455502965E+00 -2.068369964E+00 -6.229827355E-01  7.913297089E+00 -1.202736939E+02 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  1.618259120E+00  9.527064741E-01 -3.938855149E+00  4.483782942E+00  4.968978785E+02 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  4.693691382E+00 -7.136463640E+00 -5.731092655E+00  1.064648875E+01  4.958785355E+02 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  2.225574203E+00  1.616067251E+00 -3.052263082E+00  4.817453029E+00 -1.369825893E+02 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -5.194780882E+00  1.069606821E+00 -7.961706884E+00  9.733401020E+00  5.689810130E+02 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  5.274415963E-01 -1.064759786E+01 -5.663957242E+00  1.347075453E+01  5.939635141E+02 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  5.093857144E-01  6.251419759E+00 -4.532101410E+00  7.823137693E+00 -9.417976845E+01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  3.139384061E-01  2.455027761E+00 -6.845750090E+00  7.284990628E+00 -7.113773604E+00 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -1.788304975E+00  8.540665021E-01 -5.429146311E+00  5.948897238E+00  5.388407026E+02 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  5.450444891E+00 -1.003322558E+01 -5.156883268E+00  1.336229849E+01  5.145151301E+02 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -8.546677853E+00 -4.693226208E+00 -7.592027920E+00  1.366779889E+01  6.332190975E+02 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -1.004086751E-01  3.365770053E-01 -2.687720581E+00  3.081687793E+00  5.174371015E+02 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
