nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        19  2.550802231E-01  2.882465422E-01 -1.814634055E-01  6.716793986E-02  1.124028125E-01 -3.650350286E-02  3.707687131E-01 -3.215031067E-01 -1.814634055E-01  2.882465422E-01  2.550802231E-01 
        20  2.544662654E-01  2.872716486E-01 -1.814234853E-01 -1.378775320E-04 -2.759646904E-04 -1.984760584E-05  3.618151083E-04  2.275322303E-04 -1.814234853E-01  2.872716486E-01  2.544662654E-01 
        21  2.545108199E-01  2.875386775E-01 -1.814013273E-01  2.958226090E-03  3.174252162E-03 -3.521268833E-04  5.139961952E-03  4.028015129E-03 -1.814013273E-01  2.875386775E-01  2.545108199E-01 
        22  2.544737756E-01  2.874504924E-01 -1.813946366E-01  9.260874949E-04  1.264418103E-03 -1.421138524E-04  1.813639919E-03  1.679585582E-03 -1.813946366E-01  2.874504924E-01  2.544737756E-01 
        23  2.544677556E-01  2.873635590E-01 -1.813855320E-01 -2.102726623E-05  6.653296664E-05  3.560473877E-06  3.966803129E-04  2.004657861E-03 -1.813855320E-01  2.873635590E-01  2.544677556E-01 
        24  2.546586096E-01  2.880559266E-01 -1.813695878E-01  1.162235595E-01  1.767780593E-01 -4.901931883E-02  2.198770282E-01 -3.271832556E-01 -1.813695878E-01  2.880559266E-01  2.546586096E-01 
        25  2.545318604E-01  2.876564562E-01 -1.813562661E-01  1.156656679E-02  1.088440193E-02 -1.955179771E-03  1.703115445E-02  6.997799674E-03 -1.813562661E-01  2.876564562E-01  2.545318604E-01 
        26  2.550120950E-01  2.884951830E-01 -1.813556105E-01 -1.159753288E-01 -5.823619213E-02  3.950993080E-01  5.938223257E-01 -2.283053715E+00 -1.813556105E-01  2.884951830E-01  2.550120950E-01 
        27  2.548663616E-01  2.882746160E-01 -1.813527793E-01  1.476392093E-01  3.105165924E-01 -5.077017076E-02  3.983375519E-01 -8.590035417E-01 -1.813527793E-01  2.882746160E-01  2.548663616E-01 
        28  2.552462518E-01  2.885102332E-01 -1.813519001E-01 -2.186780012E-01 -4.978071906E-01  3.727294045E-01  6.647681322E-01 -9.291119667E-01 -1.813519001E-01  2.885102332E-01  2.552462518E-01 
        29  2.544673085E-01  2.875402272E-01 -1.813176572E-01  3.753634069E-03  6.613140365E-03 -3.306419821E-04  8.254210753E-03  4.149362755E-03 -1.813176572E-01  2.875402272E-01  2.544673085E-01 
        30  2.544474006E-01  2.872416973E-01 -1.813104004E-01 -4.334992611E-04 -4.013506977E-04  3.270663915E-05  7.172893121E-04  3.426483147E-04 -1.813104004E-01  2.872416973E-01  2.544474006E-01 
        31  2.545735240E-01  2.878542244E-01 -1.812925935E-01  6.584170121E-02  9.039606434E-02 -1.275445035E-02  1.137540449E-01 -8.165113775E-02 -1.812925935E-01  2.878542244E-01  2.545735240E-01 
        32  2.544527650E-01  2.873637974E-01 -1.812830865E-01 -2.719156789E-04  6.535196664E-04  5.436485247E-05  2.659825518E-03  3.912139881E-03 -1.812830865E-01  2.873637974E-01  2.544527650E-01 
        33  2.553903162E-01  2.887389660E-01 -1.812551618E-01 -1.695787619E-01 -2.973274686E-01 -2.449388890E-02  5.017744915E-01 -1.362176540E+00 -1.812551618E-01  2.887389660E-01  2.553903162E-01 
        34  2.551645041E-01  2.887506187E-01 -1.812474579E-01 -2.967604766E-01 -5.781057976E-01  5.827344886E-01  9.104186967E-01 -4.725139442E+00 -1.812474579E-01  2.887506187E-01  2.551645041E-01 
        35  2.549389303E-01  2.887623012E-01 -1.812397838E-01 -3.082731669E-01 -4.136216309E-01  1.000332746E+00  1.196190072E+00 -8.052073222E+00 -1.812397838E-01  2.887623012E-01  2.549389303E-01 
        36  2.547759414E-01  2.885141969E-01 -1.812370569E-01 -9.319326877E-02  2.474618747E-01  4.304050361E-01  5.688224206E-01 -3.043746805E+00 -1.812370569E-01  2.885141969E-01  2.547759414E-01 
        37  2.546382248E-01  2.883045375E-01 -1.812347621E-01  1.405225551E-01  3.469700256E-01 -3.612953166E-02  3.943910801E-01 -1.300913952E+00 -1.812347621E-01  2.883045375E-01  2.546382248E-01 
        38  2.544493377E-01  2.874895036E-01 -1.812134236E-01  2.733950401E-03  1.157940626E-02  2.230058188E-04  1.216641329E-02  8.180955445E-03 -1.812134236E-01  2.874895036E-01  2.544493377E-01 
        39  2.544582784E-01  2.876663506E-01 -1.812094599E-01  2.228794150E-02  3.515060475E-02 -1.153920704E-03  4.268355020E-02 -6.480156414E-03 -1.812094599E-01  2.876663506E-01  2.544582784E-01 
        40  2.544355392E-01  2.872889638E-01 -1.812046319E-01 -7.621939915E-04 -9.190944120E-04  4.120525799E-05  1.945450240E-03  2.313790998E-03 -1.812046319E-01  2.872889638E-01  2.544355392E-01 
        41  2.547416091E-01  2.887833416E-01 -1.811772436E-01 -5.524727518E-01 -6.281434989E-01  1.239117043E+00  1.624038146E+00 -1.029641818E+01 -1.811772436E-01  2.887833416E-01  2.547416091E-01 
        42  2.544236779E-01  2.872039974E-01 -1.811679453E-01 -8.817816090E-04 -4.727468897E-04  9.311897264E-05  1.486188240E-03  1.778376683E-03 -1.811679453E-01  2.872039974E-01  2.544236779E-01 
        43  2.545608580E-01  2.885637581E-01 -1.811639667E-01 -1.143142109E-03  3.372175985E-01  1.723116110E-01  5.303979413E-01 -4.278138954E+00 -1.811639667E-01  2.885637581E-01  2.545608580E-01 
        44  2.544348240E-01  2.873640656E-01 -1.811604649E-01  3.577077737E-04  2.453002379E-03  4.961352665E-05  5.790255436E-03  8.365024292E-03 -1.811604649E-01  2.873640656E-01  2.544348240E-01 
        45  2.545480430E-01  2.880811393E-01 -1.811568886E-01  1.862084288E-01  3.205170873E-01 -6.860272767E-02  3.799143157E-01 -6.745410611E-01 -1.811568886E-01  2.880811393E-01  2.545480430E-01 
        46  2.553293109E-01  2.889391184E-01 -1.811437756E-01 -1.291706017E-01 -1.450911589E-01 -7.515952010E-02  6.385208606E-01 -6.172302878E+00 -1.811437756E-01  2.889391184E-01  2.553293109E-01 
        47  2.548701465E-01  2.890313566E-01 -1.811410785E-01 -9.986602658E-01 -2.353814224E+00  1.905681461E+00  3.259030191E+00 -2.247335897E+01 -1.811410785E-01  2.890313566E-01  2.548701465E-01 
        48  2.551291883E-01  2.889624536E-01 -1.811297685E-01 -3.413901924E-01 -9.607229457E-01  1.043746712E+00  1.473364213E+00 -1.280853452E+01 -1.811297685E-01  2.889624536E-01  2.551291883E-01 
        49  2.544563115E-01  2.892095447E-01 -1.811271459E-01 -2.111875417E-01 -3.840171969E+00  1.286210623E+00  4.128608428E+00 -8.837083419E+00 -1.811271459E-01  2.892095447E-01  2.544563115E-01 
        50  2.554972768E-01  2.889088094E-01 -1.811258197E-01  4.893734476E-02  3.575144633E-01 -7.926655485E-01  8.790491446E-01 -1.940994740E+00 -1.811258197E-01  2.889088094E-01  2.554972768E-01 
        51  2.540982664E-01  2.895060182E-01 -1.811010540E-01  4.707593479E-01 -1.956785813E+00 -1.319109518E+00  2.626773988E+00 -4.771856629E+00 -1.811010540E-01  2.895060182E-01  2.540982664E-01 
        52  2.544872165E-01  2.888104618E-01 -1.810965985E-01 -9.529913540E-02 -1.304413695E+00  8.147884218E-01  1.819561630E+00 -8.518163566E+00 -1.810965985E-01  2.888104618E-01  2.544872165E-01 
        53  2.544315457E-01  2.875081003E-01 -1.810851544E-01  3.483528292E-03  2.126774351E-02  6.346127045E-04  2.198258430E-02  1.207996709E-02 -1.810851544E-01  2.875081003E-01  2.544315457E-01 
        54  2.546460629E-01  2.890267670E-01 -1.810784191E-01 -7.164070070E-01 -3.717396709E+00  2.218812575E+00  4.597048411E+00 -1.721684309E+01 -1.810784191E-01  2.890267670E-01  2.546460629E-01 
        55  2.544156909E-01  2.872734070E-01 -1.810772866E-01 -1.087720504E-03 -1.238195550E-03  6.451589859E-05  2.364738088E-03  3.971807768E-03 -1.810772866E-01  2.872734070E-01  2.544156909E-01 
        56  2.544465363E-01  2.878297865E-01 -1.810692698E-01  1.160677175E-01  1.820985807E-01 -2.876479561E-02  2.192036653E-01 -2.735210194E-01 -1.810692698E-01  2.878297865E-01  2.544465363E-01 
        57  2.528588772E-01  2.916477621E-01 -1.810654253E-01 -9.734279815E-03 -3.574457679E-02 -1.534325153E+00  1.575149897E+00  1.724648588E+02 -1.810654253E-01  2.916477621E-01  2.528588772E-01 
        58  2.544272840E-01  2.895813286E-01 -1.810617298E-01 -1.243642546E+00 -6.089705997E+00  6.426541248E-01  6.427331595E+00 -5.917337139E+00 -1.810617298E-01  2.895813286E-01  2.544272840E-01 
        59  2.546297014E-01  2.894097865E-01 -1.810604632E-01 -1.261808785E+00 -5.877052465E+00  3.444469065E+00  7.084212674E+00 -1.910718870E+01 -1.810604632E-01  2.894097865E-01  2.546297014E-01 
        60  2.545078993E-01  2.882944047E-01 -1.810592413E-01  3.387344676E-01  5.574572075E-01 -2.425917177E-01  7.100432581E-01 -1.960855724E+00 -1.810592413E-01  2.882944047E-01  2.545078993E-01 
        61  2.548131645E-01  2.892543077E-01 -1.810593009E-01 -6.471198029E-01 -4.248726697E+00  3.648518809E+00  5.874518842E+00 -2.812372549E+01 -1.810593009E-01  2.892543077E-01  2.548131645E-01 
        62  2.542588711E-01  2.896898091E-01 -1.810553968E-01 -6.820326549E-01 -3.005966418E+00 -1.469043567E+00  3.561373843E+00 -1.179389679E+00 -1.810553968E-01  2.896898091E-01  2.542588711E-01 
        63  2.550642192E-01  2.891792953E-01 -1.810516566E-01 -4.317219695E-01 -1.168308948E+00  1.628743486E+00  2.124231022E+00 -2.800060018E+01 -1.810516566E-01  2.891792953E-01  2.550642192E-01 
        64  2.541165948E-01  2.893153131E-01 -1.810498387E-01  9.591496271E-01 -3.016310503E+00 -9.683472100E-01  3.402220261E+00 -4.574769394E+00 -1.810498387E-01  2.893153131E-01  2.541165948E-01 
        65  2.540723085E-01  2.898099720E-01 -1.810483634E-01  3.380274086E-02 -1.137502300E+00 -1.640052658E+00  2.080204105E+00 -9.633244687E+00 -1.810483634E-01  2.898099720E-01  2.540723085E-01 
        66  2.542822957E-01  2.890154421E-01 -1.810467839E-01  2.747961670E-01 -1.580512310E+00  4.201503153E-01  1.683827127E+00 -7.855450982E+00 -1.810467839E-01  2.890154421E-01  2.542822957E-01 
        67  2.527476847E-01  2.916644216E-01 -1.810454726E-01  3.207306448E-01 -1.420956090E-01 -1.639110662E+00  1.689930802E+00  1.689633396E+02 -1.810454726E-01  2.916644216E-01  2.527476847E-01 
        68  2.552753389E-01  2.891162038E-01 -1.810452491E-01  8.133401985E-02  6.397358732E-02 -1.288913966E-01  8.328222110E-01 -1.449257646E+01 -1.810452491E-01  2.891162038E-01  2.552753389E-01 
        69  2.542755306E-01  2.893691659E-01 -1.810352355E-01  1.107376838E-01 -4.228868334E+00 -2.375274622E-01  4.419942336E+00 -4.799115129E+00 -1.810352355E-01  2.893691659E-01  2.542755306E-01 
        70  2.554219663E-01  2.890813053E-01 -1.810348481E-01  3.333583414E-01  6.296673163E-01 -1.100764079E+00  1.342140193E+00 -7.976775622E+00 -1.810348481E-01  2.890813053E-01  2.554219663E-01 
        71  2.528173923E-01  2.918572426E-01 -1.810327172E-01  1.204499586E-01  3.391676233E-01 -1.556010657E+00  1.628188500E+00  1.690215861E+02 -1.810327172E-01  2.918572426E-01  2.528173923E-01 
        72  2.527754903E-01  2.915428579E-01 -1.810323894E-01  2.588006394E-01 -5.364407326E-01 -1.760858673E+00  1.899268109E+00  1.699752202E+02 -1.810323894E-01  2.915428579E-01  2.527754903E-01 
        73  2.529416680E-01  2.917454839E-01 -1.810307801E-01 -2.626658583E-01  2.904489491E-01 -1.424431178E+00  1.493617081E+00  1.737217360E+02 -1.810307801E-01  2.917454839E-01  2.529416680E-01 
        74  2.543983757E-01  2.897734344E-01 -1.810277551E-01 -1.298973658E+00 -4.618055661E+00 -1.018896732E+00  5.038662278E+00  2.041691751E+00 -1.810277551E-01  2.897734344E-01  2.543983757E-01 
        75  2.527180612E-01  2.917783558E-01 -1.810265481E-01  4.721105710E-01  3.120972184E-01 -1.815972190E+00  1.922800989E+00  1.668853913E+02 -1.810265481E-01  2.917783558E-01  2.527180612E-01 
        76  2.555819154E-01  2.890432179E-01 -1.810235083E-01  2.459588039E-01  8.223569326E-01 -1.941199303E+00  2.142776484E+00 -2.400332825E+00 -1.810235083E-01  2.890432179E-01  2.555819154E-01 
        77  2.529049814E-01  2.915302813E-01 -1.810206473E-01 -5.199945178E-02 -5.233266414E-01 -1.533723139E+00  1.709910834E+00  1.744194502E+02 -1.810206473E-01  2.915302813E-01  2.529049814E-01 
        78  2.526021004E-01  2.916862369E-01 -1.810193360E-01  5.346201127E-01 -2.761933592E-01 -1.540466173E+00  1.750213789E+00  1.644025284E+02 -1.810193360E-01  2.916862369E-01  2.526021004E-01 
        79  2.542286515E-01  2.898943722E-01 -1.810191572E-01 -5.690335710E-01 -2.093584287E+00 -1.919245262E+00  2.957763317E+00 -4.158741563E+00 -1.810191572E-01  2.898943722E-01  2.542286515E-01 
        80  2.530651689E-01  2.916453481E-01 -1.810138971E-01 -6.144436585E-01  1.150523327E-02 -1.424706705E+00  1.583280109E+00  1.778469539E+02 -1.810138971E-01  2.916453481E-01  2.530651689E-01 
        81  2.544133663E-01  2.873643935E-01 -1.810137630E-01 -2.093207466E-03  3.312384257E-03  4.612157940E-04  7.042403576E-03  1.073916862E-02 -1.810137630E-01  2.873643935E-01  2.544133663E-01 
        82  2.539556921E-01  2.896473408E-01 -1.810137480E-01  6.189545900E-01 -5.713702301E-01 -1.414343464E+00  1.694175422E+00 -1.163649411E+01 -1.810137480E-01  2.896473408E-01  2.539556921E-01 
        83  2.541308701E-01  2.891668975E-01 -1.810099781E-01  7.166009540E-01 -2.220650957E+00 -1.258298034E-01  2.504464848E+00 -7.071599029E+00 -1.810099781E-01  2.891668975E-01  2.541308701E-01 
        84  2.543963790E-01  2.871606648E-01 -1.810043007E-01 -2.708201745E-03 -3.431414477E-03  1.279891122E-04  4.450226543E-03  2.648766486E-03 -1.810043007E-01  2.871606648E-01  2.543963790E-01 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -3.732868949E-01  2.930048403E-01 -1.358740930E+00  1.481883120E+00  1.743451342E+02 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  7.950943017E-01 -1.295349307E+00 -1.659782614E+00  2.286085948E+00  1.649141057E+02 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -2.680551674E-01 -1.022545456E+00 -1.407568137E+00  1.771342795E+00 -1.028306920E+01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01 -2.474817270E-01 -7.197220313E-01 -1.375411919E+00  1.724555708E+00  1.782870926E+02 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -1.271673067E+00 -2.846385136E+00 -1.276898363E+00  3.533899709E+00 -4.314176471E-01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  9.547450386E-01 -1.074303480E+00 -1.181945312E+00  1.958954835E+00 -8.223967716E+00 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01  1.548409560E-01 -6.645345567E-01 -1.129794265E+00  1.356755440E+00 -1.449171061E+01 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  3.798187047E-02  9.850615409E-02  1.990651736E-03  1.067414166E-01 -7.109878203E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  6.890530279E-01 -1.559263316E+00 -1.425028921E+00  2.378698558E+00  1.702815690E+02 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  2.838643772E-01  4.230251997E-01 -1.043584113E-01  5.217702148E-01 -1.120398106E+00 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  7.432289210E-01 -1.747381593E-01 -1.068914423E+00  1.390075485E+00 -1.276663743E+01 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01  3.090725858E-01  1.559209056E-01 -2.615295164E-01  8.148334745E-01 -5.288230121E+00 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01  5.557024490E-01  3.046691965E-01 -1.622880677E+00  1.754549340E+00  1.613133521E+02 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  6.738793986E-01 -1.969008683E+00 -8.235273097E-01  2.439728055E+00  1.748830948E+02 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01  3.660973331E-01 -3.925808874E-01 -9.349141780E-01  1.290965327E+00  1.575504330E+02 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01  5.228566637E-01 -4.473174914E-01 -1.193853389E+00  1.393010412E+00 -1.605402706E+01 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01  4.257820977E-01  3.525608232E-01 -1.440591725E+00  1.559803611E+00  1.613978832E+02 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -2.042343707E+00 -9.056976083E+00  3.963196932E-01  9.438494766E+00  4.175932590E+00 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -9.626213320E-01 -1.728440499E+00 -8.094918931E-01  2.264354325E+00 -1.219586371E+01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -1.126942602E+00 -4.319902503E+00  4.876992533E+00  6.767007928E+00 -4.147398817E+01 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01 -2.771087557E-01 -1.018250393E+00 -7.663162410E-01  1.840628582E+00  1.821371475E+02 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01  3.930160671E-02  5.567796372E-01 -1.552192348E+00  1.757895629E+00 -1.344322998E+01 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -1.372928551E-01 -9.279876468E-01 -8.099118764E-01  1.354484598E+00 -1.847098560E+01 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01 -7.471735486E-02  2.572050424E-01 -7.731250361E-01  9.982543846E-01 -2.242560004E+01 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  6.904498378E-01 -1.057389613E+00 -1.001003080E+00  1.642829804E+00  1.577746682E+02 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -5.959542650E-03 -1.408224791E-03 -5.674711147E-04  6.983505492E-03  8.797824846E-03 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01  3.011198593E-01 -8.861943908E-01  1.193040477E-01  9.669810682E-01 -7.498766394E+00 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01  1.537673733E-01  8.257644799E-01 -2.431167884E+00  2.591127984E+00 -6.529116304E+00 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  1.082441343E+00 -1.444763559E+00 -1.068908115E+00  2.148187653E+00  1.575700222E+02 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01  9.254738169E-03  3.866435216E-01 -1.697873094E+00  1.758570430E+00  1.685635110E+02 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01  2.581990774E-03  3.134612970E-02  1.826916828E-03  3.300417514E-02  2.933923257E-02 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  9.860947791E-01 -6.266118165E-01 -8.081413435E-01  1.559289907E+00 -9.024339624E+00 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -9.050936410E-01 -1.341218762E+00  1.540754605E+00  2.712622473E+00 -3.724258014E+01 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01  2.460835706E-01 -1.364538678E-01 -1.001213676E+00  1.131435924E+00  1.555409166E+02 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  1.687569594E+00 -2.718712151E+00 -9.260044830E-01  3.457709835E+00  1.604745288E+02 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  6.633553891E-01  1.686918721E-01 -9.580025899E-01  1.215355287E+00 -1.723587805E+01 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -8.089000554E-01  9.544785231E-02 -1.190563150E+00  1.511833235E+00  1.760474739E+02 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  1.058862191E+00 -2.974460614E+00  2.876431838E-01  3.447838805E+00  1.780184078E+02 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  7.524061857E-01 -1.287524132E-01 -1.046694894E+00  1.331637434E+00 -1.237469383E+01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01  6.204268322E-02  8.683391372E-01 -2.550959608E+00  2.697550004E+00 -1.543532711E+00 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -3.525981024E-01  2.615014987E-01 -1.347352654E+00  1.447114065E+00  1.716187390E+02 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  2.246987971E+00 -3.953412082E+00 -3.748148536E-02  4.650856940E+00  1.635990348E+02 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01 -1.156026247E+00 -6.367627806E-01 -9.565525209E-01  1.902677553E+00  1.827481644E+02 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01  4.624996963E-02  3.233831154E-01 -1.457122936E+00  1.526199509E+00  1.640008102E+02 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
