nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
        85  2.530189157E-01  2.918367088E-01 -1.809984297E-01 -1.261995834E-02 -2.888659732E-02  2.441720775E-03  3.765150555E-02  1.202823150E+01 -1.809984297E-01  2.918367088E-01  2.530189157E-01 
        86  2.526825368E-01  2.914259434E-01 -1.809955537E-01  5.809476858E-02 -1.478661179E-01  7.553211795E-03  1.616519750E-01  1.174111908E+01 -1.809955537E-01  2.914259434E-01  2.526825368E-01 
        87  2.541468740E-01  2.900002003E-01 -1.809944957E-01 -8.016787093E-02 -2.830379118E-01 -2.736295044E-02  2.968268703E-01  4.155166176E-01 -1.809944957E-01  2.900002003E-01  2.541468740E-01 
        88  2.530128360E-01  2.915307879E-01 -1.809942275E-01  7.167972765E-02 -1.452485235E-01  3.586272514E-02  1.692126092E-01  1.220559553E+01 -1.809942275E-01  2.915307879E-01  2.530128360E-01 
        89  2.543687522E-01  2.899700105E-01 -1.809929907E-01 -1.033355523E-01 -4.273520872E-01  8.814698204E-02  4.540506324E-01  7.122988822E-01 -1.809929907E-01  2.899700105E-01  2.543687522E-01 
        90  2.539699376E-01  2.893293798E-01 -1.809919924E-01  3.145486572E-02 -2.184192264E-01  1.022319549E-01  2.469935412E-01  3.878611651E-01 -1.809919924E-01  2.893293798E-01  2.539699376E-01 
        91  2.540148497E-01  2.899668813E-01 -1.809915453E-01 -4.197964247E-02 -2.245800037E-01 -5.141184627E-02  2.357647319E-01  1.159936063E-01 -1.809915453E-01  2.899668813E-01  2.540148497E-01 
        92  2.544247806E-01  2.876483798E-01 -1.809873730E-01  3.682183307E-03  1.127227403E-02  2.720451699E-04  1.315312653E-02 -1.781866155E-02 -1.809873730E-01  2.876483798E-01  2.544247806E-01 
        93  2.528039813E-01  2.914159894E-01 -1.809852123E-01  8.994850463E-02 -1.868602890E-01  3.411624528E-02  2.130074247E-01  1.190259128E+01 -1.809852123E-01  2.914159894E-01  2.528039813E-01 
        94  2.544108927E-01  2.880367637E-01 -1.809790134E-01  5.340384876E-03  3.494873049E-02 -8.001588836E-04  3.656517529E-02 -2.390321135E-01 -1.809790134E-01  2.880367637E-01  2.544108927E-01 
        95  2.538294494E-01  2.894712389E-01 -1.809762716E-01  2.378703292E-02 -1.278683607E-01  2.412355264E-03  1.343133413E-01  2.609542853E-01 -1.809762716E-01  2.894712389E-01  2.538294494E-01 
        96  2.544227242E-01  2.885245085E-01 -1.809743792E-01 -7.574606194E-02 -1.608764727E-01  9.334964477E-02  2.067730825E-01 -9.283426970E-01 -1.809743792E-01  2.885245085E-01  2.544227242E-01 
        97  2.525866628E-01  2.918278873E-01 -1.809744537E-01 -1.784499915E-03 -4.382933795E-02 -3.712353217E-02  5.907025261E-02  1.144632274E+01 -1.809744537E-01  2.918278873E-01  2.525866628E-01 
        98  2.529547215E-01  2.914036214E-01 -1.809723824E-01  1.338096206E-01 -2.599247035E-01  9.163877472E-02  3.093260145E-01  1.199285827E+01 -1.809723824E-01  2.914036214E-01  2.529547215E-01 
        99  2.524695694E-01  2.917650044E-01 -1.809585840E-01 -6.073926506E-03 -8.610449464E-02  5.250890202E-03  9.803763618E-02  1.123179207E+01 -1.809585840E-01  2.917650044E-01  2.524695694E-01 
       100  2.538917363E-01  2.898323834E-01 -1.809543669E-01 -1.291874179E-02 -2.015889570E-01 -4.081436388E-02  2.067562098E-01 -2.155505140E-02 -1.809543669E-01  2.898323834E-01  2.538917363E-01 
       101  2.526496351E-01  2.919704318E-01 -1.809519678E-01 -9.685971311E-03 -3.213364796E-02 -2.901336710E-02  5.703190431E-02  1.143515005E+01 -1.809519678E-01  2.919704318E-01  2.526496351E-01 
       102  2.545199394E-01  2.897822261E-01 -1.809510589E-01 -3.863670012E-03 -7.837795473E-01  3.089045651E-01  8.468525877E-01  3.576849149E-01 -1.809510589E-01  2.897822261E-01  2.545199394E-01 
       103  2.542070746E-01  2.901537120E-01 -1.809510142E-01 -1.808110439E-01 -3.782258616E-01  3.766278325E-03  4.243870824E-01  3.477835872E-01 -1.809510142E-01  2.901537120E-01  2.542070746E-01 
       104  2.549468577E-01  2.893214524E-01 -1.809394360E-01 -7.047878367E-02 -4.325809310E-01  5.636221550E-01  7.262597877E-01 -2.155114701E+00 -1.809394360E-01  2.893214524E-01  2.549468577E-01 
       105  2.531513274E-01  2.915826440E-01 -1.809394211E-01  1.255939276E-01 -1.779886608E-01  1.182179366E-01  2.508288548E-01  1.222859066E+01 -1.809394211E-01  2.915826440E-01  2.531513274E-01 
       106  2.553845346E-01  2.891658843E-01 -1.809375286E-01 -4.465210228E-02 -2.575316886E-02 -3.738113534E-02  7.260962126E-02 -7.035698478E-01 -1.809375286E-01  2.891658843E-01  2.553845346E-01 
       107  2.539579868E-01  2.901221514E-01 -1.809353232E-01 -9.512474277E-02 -2.831931557E-01 -2.781675919E-02  3.053272359E-01 -2.910659200E-01 -1.809353232E-01  2.901221514E-01  2.539579868E-01 
       108  2.552562356E-01  2.892243862E-01 -1.809350252E-01 -4.327455045E-02 -5.719744350E-02  5.300121244E-02  1.031614310E-01 -1.291414131E+00 -1.809350252E-01  2.892243862E-01  2.552562356E-01 
       109  2.524832189E-01  2.915320992E-01 -1.809308380E-01  1.927497823E-02 -1.569063077E-01  2.024115188E-02  1.623381935E-01  1.135185133E+01 -1.809308380E-01  2.915320992E-01  2.524832189E-01 
       110  2.543934286E-01  2.872680128E-01 -1.809280217E-01 -1.067296908E-03 -1.899723309E-03  4.360273921E-05  2.204304142E-03  2.749070394E-04 -1.809280217E-01  2.872680128E-01  2.543934286E-01 
       111  2.543351948E-01  2.887369990E-01 -1.809231490E-01 -5.499620587E-02 -4.014380911E-01  2.446489638E-01  4.807208300E-01 -9.568189243E-01 -1.809231490E-01  2.887369990E-01  2.543351948E-01 
       112  2.555206120E-01  2.891380191E-01 -1.809219122E-01 -1.705597990E-02  2.044553126E-02 -1.143072464E-01  1.205187145E-01 -2.750970927E-01 -1.809219122E-01  2.891380191E-01  2.555206120E-01 
       113  2.525303364E-01  2.913905680E-01 -1.809194237E-01  7.704582033E-02 -2.024042066E-01  3.713766329E-02  2.227540753E-01  1.142601065E+01 -1.809194237E-01  2.913905680E-01  2.525303364E-01 
       114  2.528737783E-01  2.919676304E-01 -1.809191704E-01 -4.078948791E-02 -4.891845616E-02  1.873911435E-02  7.095894056E-02  1.180643056E+01 -1.809191704E-01  2.919676304E-01  2.528737783E-01 
       115  2.544061244E-01  2.874927819E-01 -1.809170991E-01 -1.020363800E-03 -1.820002558E-04  1.305252628E-04  3.522342115E-03  2.271039920E-03 -1.809170991E-01  2.874927819E-01  2.544061244E-01 
       116  2.539489567E-01  2.891812921E-01 -1.809167862E-01  6.369250099E-02 -1.967610829E-01  1.674685098E-01  2.753058485E-01  2.848618896E-01 -1.809167862E-01  2.891812921E-01  2.539489567E-01 
       117  2.551187873E-01  2.892883122E-01 -1.809144765E-01 -1.006734114E-01 -1.898335887E-01  2.957377321E-01  3.657694507E-01 -1.976924901E+00 -1.809144765E-01  2.892883122E-01  2.551187873E-01 
       118  2.524683774E-01  2.919190824E-01 -1.809142679E-01 -2.768541582E-02 -5.318727073E-02  6.416295083E-03  8.381441603E-02  1.105040263E+01 -1.809142679E-01  2.919190824E-01  2.524683774E-01 
       119  2.526954412E-01  2.912752628E-01 -1.809114218E-01  1.569904103E-01 -2.969666039E-01  9.596279637E-02  3.504019726E-01  1.153259285E+01 -1.809114218E-01  2.912752628E-01  2.526954412E-01 
       120  2.537553012E-01  2.896617949E-01 -1.809109598E-01  4.158967847E-03 -1.167097019E-01 -1.918064895E-02  1.195243508E-01 -9.547148122E-02 -1.809109598E-01  2.896617949E-01  2.537553012E-01 
       121  2.530894876E-01  2.918735445E-01 -1.809109151E-01 -8.674401076E-03 -4.568050729E-02  4.231840575E-02  6.523576209E-02  1.205882314E+01 -1.809109151E-01  2.918735445E-01  2.530894876E-01 
       122  2.531128228E-01  2.914640605E-01 -1.809103489E-01  2.350224620E-01 -3.642017308E-01  2.273416483E-01  4.934320426E-01  1.194638002E+01 -1.809103489E-01  2.914640605E-01  2.531128228E-01 
       123  2.538196146E-01  2.893266082E-01 -1.809086651E-01  4.203105454E-02 -1.255152387E-01  2.166351727E-02  1.375066828E-01  2.781606572E-01 -1.809086651E-01  2.893266082E-01  2.538196146E-01 
       124  2.556289434E-01  2.891178727E-01 -1.809067428E-01 -1.751732657E-03  4.798382152E-02 -1.516833083E-01  1.593233534E-01 -4.744953312E-02 -1.809067428E-01  2.891178727E-01  2.556289434E-01 
       125  2.529670298E-01  2.919568717E-01 -1.809044331E-01 -3.354550976E-02 -5.314436933E-02  3.629870053E-02  7.462614780E-02  1.190712282E+01 -1.809044331E-01  2.919568717E-01  2.529670298E-01 
       126  2.528494298E-01  2.912734449E-01 -1.809042990E-01  2.388031620E-01 -4.022394785E-01  1.923835919E-01  5.077579875E-01  1.152240000E+01 -1.809042990E-01  2.912734449E-01  2.528494298E-01 
       127  2.532030344E-01  2.917532623E-01 -1.808978468E-01  4.844032874E-02 -1.189971063E-01  7.826658861E-02  1.539011967E-01  1.218621005E+01 -1.808978468E-01  2.917532623E-01  2.532030344E-01 
       128  2.527764142E-01  2.920129299E-01 -1.808916479E-01 -4.931400938E-02 -6.032914785E-02  1.793788853E-02  8.414113697E-02  1.159310376E+01 -1.808916479E-01  2.920129299E-01  2.527764142E-01 
